R_日期,DR001,DR007,R001,Unnamed: 4,R007_日期,R007,Unnamed: 7,FR007_日期,FR007,Unnamed: 10,GC_日期,GC001:收盘价,GC007:收盘价,Unnamed: 14,货币日期,中国:公开市场操作:货币净投放,中国:公开市场操作:货币投放,中国:公开市场操作:货币回笼
2025-08-13,1.3164,1.4522,1.3491,,2025-08-13,1.4715,,2025-08-13,1.48,,2025-08-13,1.435,1.475,,2025-08-13,-200.0,1185.0,1385.0
2025-08-12,1.3162,1.4444,1.3486,,2025-08-12,1.4619,,2025-08-12,1.46,,2025-08-12,1.48,1.485,,2025-08-12,-461.0,1146.0,1607.0
2025-08-11,1.3144,1.4404,1.3458,,2025-08-11,1.4537,,2025-08-11,1.46,,2025-08-11,1.5,1.48,,2025-08-11,-4328.0,1120.0,5448.0
2025-08-08,1.3116,1.4251,1.3413,,2025-08-08,1.4538,,2025-08-08,1.46,,2025-08-08,1.185,1.435,,2025-08-08,-40.0,1220.0,1260.0
2025-08-07,1.3151,1.4515,1.3503,,2025-08-07,1.4809,,2025-08-07,1.49,,2025-08-07,1.025,1.425,,2025-08-07,-1225.0,1607.0,2832.0
2025-08-06,1.3153,1.4557,1.3482,,2025-08-06,1.4732,,2025-08-06,1.48,,2025-08-06,1.5,1.49,,2025-08-06,-1705.0,1385.0,3090.0
2025-08-05,1.3143,1.4445,1.3462,,2025-08-05,1.4654,,2025-08-05,1.47,,2025-08-05,1.545,1.485,,2025-08-05,-2885.0,1607.0,4492.0
2025-08-04,1.3146,1.4518,1.3512,,2025-08-04,1.4755,,2025-08-04,1.48,,2025-08-04,1.305,1.455,,2025-08-04,490.0,5448.0,4958.0
2025-08-01,1.3139,1.4242,1.3545,,2025-08-01,1.4864,,2025-08-01,1.5,,2025-08-01,1.29,1.46,,2025-08-01,-6633.0,1260.0,7893.0
2025-07-31,1.3957,1.5542,1.5634,,2025-07-31,1.5806,,2025-07-31,1.6,,2025-07-31,1.03,1.43,,2025-07-31,-478.0,2832.0,3310.0
2025-07-30,1.3152,1.5176,1.3642,,2025-07-30,1.6113,,2025-07-30,1.63,,2025-07-30,1.78,1.625,,2025-07-30,1585.0,3090.0,1505.0
2025-07-29,1.3633,1.5643,1.3989,,2025-07-29,1.6121,,2025-07-29,1.62,,2025-07-29,1.66,1.675,,2025-07-29,2344.0,4492.0,2148.0
2025-07-28,1.4621,1.5806,1.4907,,2025-07-28,1.6264,,2025-07-28,1.64,,2025-07-28,1.345,1.605,,2025-07-28,3251.0,4958.0,1707.0
2025-07-25,1.5174,1.6523,1.5522,,2025-07-25,1.6937,,2025-07-25,1.75,,2025-07-25,1.35,1.63,,2025-07-25,6018.0,7893.0,1875.0
2025-07-24,1.6515,1.5759,1.6924,,2025-07-24,1.6012,,2025-07-24,1.6,,2025-07-24,1.09,1.575,,2025-07-24,-1195.0,3310.0,4505.0
2025-07-23,1.371,1.4826,1.4268,,2025-07-23,1.5017,,2025-07-23,1.5,,2025-07-23,1.575,1.56,,2025-07-23,-3696.0,1505.0,5201.0
2025-07-22,1.3144,1.4741,1.3599,,2025-07-22,1.4846,,2025-07-22,1.48,,2025-07-22,1.6,1.51,,2025-07-22,-1277.0,2148.0,3425.0
2025-07-21,1.3609,1.4901,1.4012,,2025-07-21,1.4977,,2025-07-21,1.5,,2025-07-21,1.36,1.465,,2025-07-21,-555.0,1707.0,2262.0
2025-07-18,1.4566,1.5067,1.4881,,2025-07-18,1.5072,,2025-07-18,1.5,,2025-07-18,1.32,1.475,,2025-07-18,1028.0,1875.0,847.0
2025-07-17,1.4635,1.5223,1.5116,,2025-07-17,1.5329,,2025-07-17,1.54,,2025-07-17,1.13,1.47,,2025-07-17,3605.0,4505.0,900.0
2025-07-16,1.4689,1.5291,1.5129,,2025-07-16,1.5311,,2025-07-16,1.54,,2025-07-16,1.5,1.535,,2025-07-16,4446.0,5201.0,755.0
2025-07-15,1.53,1.5696,1.5745,,2025-07-15,1.5877,,2025-07-15,1.6,,2025-07-15,1.495,1.55,,2025-07-15,2735.0,3425.0,690.0
2025-07-14,1.424,1.536,1.4837,,2025-07-14,1.5426,,2025-07-14,1.55,,2025-07-14,1.485,1.56,,2025-07-14,1197.0,2262.0,1065.0
2025-07-11,1.3427,1.4718,1.4038,,2025-07-11,1.5086,,2025-07-11,1.52,,2025-07-11,1.345,1.505,,2025-07-11,507.0,847.0,340.0
2025-07-10,1.3227,1.4945,1.387,,2025-07-10,1.5208,,2025-07-10,1.53,,2025-07-10,1.155,1.49,,2025-07-10,328.0,900.0,572.0
2025-07-09,1.3171,1.4767,1.3761,,2025-07-09,1.504,,2025-07-09,1.51,,2025-07-09,1.43,1.51,,2025-07-09,-230.0,755.0,985.0
2025-07-08,1.3147,1.4635,1.3704,,2025-07-08,1.5058,,2025-07-08,1.51,,2025-07-08,1.495,1.52,,2025-07-08,-620.0,690.0,1310.0
2025-07-07,1.3146,1.466,1.365,,2025-07-07,1.5,,2025-07-07,1.5,,2025-07-07,1.485,1.505,,2025-07-07,-2250.0,1065.0,3315.0
2025-07-04,1.314,1.4222,1.3606,,2025-07-04,1.4881,,2025-07-04,1.5,,2025-07-04,1.43,1.485,,2025-07-04,-4919.0,340.0,5259.0
2025-07-03,1.315,1.4674,1.3714,,2025-07-03,1.517,,2025-07-03,1.52,,2025-07-03,1.15,1.485,,2025-07-03,-4521.0,572.0,5093.0
2025-07-02,1.3597,1.5053,1.4191,,2025-07-02,1.569,,2025-07-02,1.58,,2025-07-02,1.35,1.5,,2025-07-02,-2668.0,985.0,3653.0
2025-07-01,1.3673,1.5457,1.4493,,2025-07-01,1.6175,,2025-07-01,1.6036,,2025-07-01,1.46,1.58,,2025-07-01,-2755.0,1310.0,4065.0
2025-06-30,1.5102,1.9159,2.2953,,2025-06-30,2.0056,,2025-06-30,1.95,,2025-06-30,2.14,1.69,,2025-06-30,1110.0,3315.0,2205.0
2025-06-27,1.3683,1.6968,1.46,,2025-06-27,1.9201,,2025-06-27,1.85,,2025-06-27,3.89,2.035,,2025-06-27,3647.0,5259.0,1612.0
2025-06-26,1.37,1.685,1.4399,,2025-06-26,1.9195,,2025-06-26,1.84,,2025-06-26,1.725,1.925,,2025-06-26,3058.0,5093.0,2035.0
2025-06-25,1.3719,1.6936,1.4402,,2025-06-25,1.8593,,2025-06-25,1.83,,2025-06-25,1.805,1.97,,2025-06-25,2090.0,3653.0,1563.0
2025-06-24,1.3708,1.6684,1.438,,2025-06-24,1.8221,,2025-06-24,1.85,,2025-06-24,1.595,1.9,,2025-06-24,2092.0,4065.0,1973.0
2025-06-23,1.3704,1.5075,1.4394,,2025-06-23,1.5629,,2025-06-23,1.57,,2025-06-23,1.52,1.78,,2025-06-23,-215.0,2205.0,2420.0
2025-06-20,1.3742,1.4941,1.4478,,2025-06-20,1.591,,2025-06-20,1.6,,2025-06-20,1.445,1.59,,2025-06-20,-413.0,1612.0,2025.0
2025-06-19,1.3713,1.5441,1.4407,,2025-06-19,1.6019,,2025-06-19,1.5679,,2025-06-19,1.28,1.56,,2025-06-19,842.0,2035.0,1193.0
2025-06-18,1.3706,1.5267,1.4307,,2025-06-18,1.5773,,2025-06-18,1.56,,2025-06-18,1.625,1.64,,2025-06-18,-77.0,1563.0,1640.0
2025-06-17,1.371,1.5227,1.4241,,2025-06-17,1.5525,,2025-06-17,1.55,,2025-06-17,1.695,1.62,,2025-06-17,-13.0,1973.0,1986.0
2025-06-16,1.3906,1.5261,1.445,,2025-06-16,1.5598,,2025-06-16,1.57,,2025-06-16,1.515,1.59,,2025-06-16,682.0,2420.0,1738.0
2025-06-13,1.4122,1.502,1.462,,2025-06-13,1.5811,,2025-06-13,1.59,,2025-06-13,1.6,1.605,,2025-06-13,675.0,2025.0,1350.0
2025-06-12,1.3726,1.5386,1.4348,,2025-06-12,1.582,,2025-06-12,1.59,,2025-06-12,1.485,1.57,,2025-06-12,-72.0,1193.0,1265.0
2025-06-11,1.3679,1.5276,1.421,,2025-06-11,1.5615,,2025-06-11,1.56,,2025-06-11,1.53,1.58,,2025-06-11,-509.0,1640.0,2149.0
2025-06-10,1.3631,1.5063,1.4107,,2025-06-10,1.5424,,2025-06-10,1.55,,2025-06-10,1.51,1.555,,2025-06-10,-2559.0,1986.0,4545.0
2025-06-09,1.377,1.5126,1.4192,,2025-06-09,1.5426,,2025-06-09,1.55,,2025-06-09,1.425,1.545,,2025-06-09,1738.0,1738.0,0.0
2025-06-06,1.4124,1.5323,1.4477,,2025-06-06,1.5514,,2025-06-06,1.56,,2025-06-06,1.445,1.555,,2025-06-06,-1561.0,1350.0,2911.0
2025-06-05,1.412,1.5509,1.457,,2025-06-05,1.5677,,2025-06-05,1.57,,2025-06-05,1.4,1.555,,2025-06-05,-1395.0,1265.0,2660.0
2025-06-04,1.4133,1.5549,1.4579,,2025-06-04,1.575,,2025-06-04,1.58,,2025-06-04,1.49,1.585,,2025-06-04,-6.0,2149.0,2155.0
2025-06-03,1.4136,1.5496,1.4641,,2025-06-03,1.5877,,2025-06-03,1.59,,2025-06-03,1.5,1.59,,2025-06-03,-3755.0,4545.0,8300.0
2025-05-30,1.4822,1.6645,1.5667,,2025-05-30,1.6972,,2025-05-30,1.75,,2025-05-30,1.565,1.605,,2025-05-30,1486.0,2911.0,1425.0
2025-05-29,1.4124,1.633,1.4635,,2025-05-29,1.7402,,2025-05-29,1.75,,2025-05-29,1.45,1.605,,2025-05-29,1115.0,2660.0,1545.0
2025-05-28,1.4141,1.6062,1.4579,,2025-05-28,1.6948,,2025-05-28,1.7,,2025-05-28,1.76,1.795,,2025-05-28,585.0,2155.0,1570.0
2025-05-27,1.448,1.6186,1.4895,,2025-05-27,1.6794,,2025-05-27,1.7,,2025-05-27,1.765,1.76,,2025-05-27,910.0,4480.0,3570.0
2025-05-26,1.5113,1.6545,1.5489,,2025-05-26,1.696,,2025-05-26,1.7,,2025-05-26,1.615,1.72,,2025-05-26,2470.0,3820.0,1350.0
2025-05-23,1.5652,1.586,1.6119,,2025-05-23,1.6266,,2025-05-23,1.63,,2025-05-23,1.7,1.725,,2025-05-23,360.0,1425.0,1065.0
2025-05-22,1.4768,1.566,1.5255,,2025-05-22,1.5777,,2025-05-22,1.58,,2025-05-22,1.485,1.61,,2025-05-22,900.0,1545.0,645.0
2025-05-21,1.5086,1.5709,1.5426,,2025-05-21,1.5884,,2025-05-21,1.59,,2025-05-21,1.535,1.615,,2025-05-21,650.0,1570.0,920.0
2025-05-20,1.5163,1.5856,1.5556,,2025-05-20,1.5986,,2025-05-20,1.6,,2025-05-20,1.52,1.615,,2025-05-20,1770.0,3570.0,1800.0
2025-05-19,1.5374,1.6014,1.5815,,2025-05-19,1.6374,,2025-05-19,1.65,,2025-05-19,1.49,1.595,,2025-05-19,920.0,1350.0,430.0
2025-05-16,1.6313,1.6374,1.6513,,2025-05-16,1.6251,,2025-05-16,1.63,,2025-05-16,1.51,1.61,,2025-05-16,295.0,1065.0,770.0
2025-05-15,1.412,1.5245,1.4477,,2025-05-15,1.5456,,2025-05-15,1.55,,2025-05-15,1.375,1.54,,2025-05-15,-941.0,645.0,1586.0
2025-05-14,1.4096,1.5171,1.4412,,2025-05-14,1.544,,2025-05-14,1.55,,2025-05-14,1.475,1.555,,2025-05-14,-1035.0,920.0,1955.0
2025-05-13,1.4047,1.5156,1.4343,,2025-05-13,1.5337,,2025-05-13,1.53,,2025-05-13,1.425,1.535,,2025-05-13,-2250.0,1800.0,4050.0
2025-05-12,1.4136,1.4967,1.4565,,2025-05-12,1.5499,,2025-05-12,1.56,,2025-05-12,1.435,1.555,,2025-05-12,430.0,430.0,0.0
2025-05-09,1.4908,1.5409,1.5221,,2025-05-09,1.5805,,2025-05-09,1.6,,2025-05-09,1.46,1.575,,2025-05-09,770.0,770.0,0.0
2025-05-08,1.5294,1.6112,1.5757,,2025-05-08,1.6477,,2025-05-08,1.65,,2025-05-08,1.415,1.585,,2025-05-08,1586.0,1586.0,0.0
2025-05-07,1.6613,1.6802,1.6923,,2025-05-07,1.7139,,2025-05-07,1.72,,2025-05-07,1.575,1.675,,2025-05-07,-3353.0,1955.0,5308.0
2025-05-06,1.7095,1.7272,1.7565,,2025-05-06,1.7558,,2025-05-06,1.76,,2025-05-06,1.705,1.735,,2025-05-06,-6820.0,4050.0,10870.0
2025-04-30,1.7853,1.7986,1.8542,,2025-04-30,1.8396,,2025-04-30,1.83,,2025-04-30,1.535,1.72,,2025-04-30,4228.0,5308.0,1080.0
2025-04-29,1.5378,1.7824,1.5864,,2025-04-29,1.8116,,2025-04-29,1.8,,2025-04-29,1.61,1.675,,2025-04-29,1200.0,3405.0,2205.0
2025-04-28,1.5888,1.7489,1.6184,,2025-04-28,1.7862,,2025-04-28,1.78,,2025-04-28,1.895,1.845,,2025-04-28,1030.0,2790.0,1760.0
2025-04-27,1.6084,1.713,1.6101,,2025-04-27,1.7175,,2025-04-27,1.7,,2025-04-27,1.68,1.775,,2025-04-27,900.0,900.0,0.0
2025-04-25,1.5817,1.6358,1.5843,,2025-04-25,1.6587,,2025-04-25,1.65,,2025-04-25,1.48,1.75,,2025-04-25,-910.0,1595.0,2505.0
2025-04-24,1.6024,1.7199,1.6338,,2025-04-24,1.7721,,2025-04-24,1.8,,2025-04-24,1.575,1.765,,2025-04-24,-275.0,2180.0,2455.0
2025-04-23,1.6255,1.6508,1.6554,,2025-04-23,1.7012,,2025-04-23,1.71,,2025-04-23,1.575,1.725,,2025-04-23,35.0,1080.0,1045.0
2025-04-22,1.7033,1.7079,1.721,,2025-04-22,1.7244,,2025-04-22,1.73,,2025-04-22,1.665,1.76,,2025-04-22,560.0,2205.0,1645.0
2025-04-21,1.7237,1.708,1.7376,,2025-04-21,1.7262,,2025-04-21,1.73,,2025-04-21,1.725,1.755,,2025-04-21,1330.0,1760.0,430.0
2025-04-18,1.6647,1.6925,1.6788,,2025-04-18,1.7116,,2025-04-18,1.72,,2025-04-18,1.565,1.72,,2025-04-18,2220.0,2505.0,285.0
2025-04-17,1.6384,1.6837,1.6581,,2025-04-17,1.7206,,2025-04-17,1.73,,2025-04-17,1.555,1.715,,2025-04-17,1796.0,2455.0,659.0
2025-04-16,1.6919,1.7176,1.7094,,2025-04-16,1.7407,,2025-04-16,1.74,,2025-04-16,1.43,1.69,,2025-04-16,-144.0,1045.0,1189.0
2025-04-15,1.6975,1.7142,1.7146,,2025-04-15,1.7293,,2025-04-15,1.73,,2025-04-15,1.44,1.705,,2025-04-15,-29.0,1645.0,1674.0
2025-04-14,1.6452,1.7039,1.6718,,2025-04-14,1.7416,,2025-04-14,1.75,,2025-04-14,1.505,1.67,,2025-04-14,-505.0,430.0,935.0
2025-04-11,1.6226,1.6534,1.6408,,2025-04-11,1.7014,,2025-04-11,1.72,,2025-04-11,1.39,1.73,,2025-04-11,285.0,285.0,0.0
2025-04-10,1.6538,1.7114,1.6842,,2025-04-10,1.7618,,2025-04-10,1.76,,2025-04-10,1.655,1.815,,2025-04-10,-1575.0,659.0,2234.0
2025-04-09,1.7217,1.7623,1.7657,,2025-04-09,1.8435,,2025-04-09,1.87,,2025-04-09,1.83,1.88,,2025-04-09,-1110.0,1189.0,2299.0
2025-04-08,1.7517,1.7767,1.8286,,2025-04-08,1.8716,,2025-04-08,1.88,,2025-04-08,1.97,1.835,,2025-04-08,1025.0,1674.0,649.0
2025-04-07,1.7436,1.7427,1.7983,,2025-04-07,1.7605,,2025-04-07,1.75,,2025-04-07,1.6,1.735,,2025-04-07,-1517.0,935.0,2452.0
2025-04-03,1.6237,1.6981,1.6633,,2025-04-03,1.7428,,2025-04-03,1.75,,2025-04-03,1.44,1.715,,2025-04-03,49.0,2234.0,2185.0
2025-04-02,1.7392,1.8418,1.7929,,2025-04-02,1.9051,,2025-04-02,1.93,,2025-04-02,1.745,1.885,,2025-04-02,-2255.0,2299.0,4554.0
2025-04-01,1.8319,1.8421,1.9246,,2025-04-01,1.9802,,2025-04-01,1.98,,2025-04-01,2.78,2.165,,2025-04-01,-3130.0,649.0,3779.0
2025-03-31,1.8038,2.1888,2.807,,2025-03-31,2.303,,2025-03-31,2.25,,2025-03-31,3.595,2.3,,2025-03-31,317.0,1667.0,1350.0
2025-03-28,1.7195,2.0509,1.7835,,2025-03-28,2.257,,2025-03-28,2.33,,2025-03-28,1.92,2.195,,2025-03-28,-145.0,785.0,930.0
2025-03-27,1.7241,2.0933,1.7787,,2025-03-27,2.2932,,2025-03-27,2.3,,2025-03-27,1.845,2.315,,2025-03-27,-500.0,2185.0,2685.0
2025-03-26,1.7843,1.9819,1.8399,,2025-03-26,2.2525,,2025-03-26,2.3,,2025-03-26,1.85,2.285,,2025-03-26,1630.0,4589.0,2959.0
2025-03-25,1.7813,1.9062,1.8079,,2025-03-25,2.1985,,2025-03-25,2.3,,2025-03-25,1.78,2.175,,2025-03-25,1046.0,3779.0,2733.0
2025-03-24,1.7469,1.769,1.7733,,2025-03-24,1.8098,,2025-03-24,1.82,,2025-03-24,1.805,1.99,,2025-03-24,-3460.0,1350.0,4810.0
2025-03-21,1.7499,1.7688,1.7725,,2025-03-21,1.8179,,2025-03-21,1.84,,2025-03-21,1.43,1.86,,2025-03-21,-877.0,930.0,1807.0
2025-03-20,1.773,1.8419,1.8454,,2025-03-20,1.9631,,2025-03-20,2.0,,2025-03-20,2.29,2.225,,2025-03-20,2326.0,2685.0,359.0
2025-03-19,1.7685,1.9604,1.9401,,2025-03-19,2.0549,,2025-03-19,2.1,,2025-03-19,2.29,2.095,,2025-03-19,1205.0,2959.0,1754.0
2025-03-18,1.7949,1.9609,1.906,,2025-03-18,1.9828,,2025-03-18,1.99,,2025-03-18,1.87,1.965,,2025-03-18,2356.0,2733.0,377.0
2025-03-17,1.8086,1.8978,1.8703,,2025-03-17,1.9218,,2025-03-17,1.92,,2025-03-17,1.9,1.94,,2025-03-17,3845.0,4810.0,965.0
2025-03-14,1.8001,1.8121,1.8111,,2025-03-14,1.8312,,2025-03-14,1.83,,2025-03-14,1.61,1.825,,2025-03-14,-43.0,1807.0,1850.0
2025-03-13,1.7711,1.8004,1.7779,,2025-03-13,1.8194,,2025-03-13,1.82,,2025-03-13,1.59,1.805,,2025-03-13,-686.0,359.0,1045.0
2025-03-12,1.7565,1.8047,1.766,,2025-03-12,1.822,,2025-03-12,1.83,,2025-03-12,1.565,1.815,,2025-03-12,-1778.0,1754.0,3532.0
2025-03-11,1.7678,1.8065,1.7739,,2025-03-11,1.8232,,2025-03-11,1.83,,2025-03-11,1.6,1.835,,2025-03-11,-5.0,377.0,382.0
2025-03-10,1.8059,1.8149,1.8084,,2025-03-10,1.8247,,2025-03-10,1.83,,2025-03-10,1.765,1.865,,2025-03-10,-5.0,965.0,970.0
2025-03-07,1.7941,1.8066,1.8026,,2025-03-07,1.8107,,2025-03-07,1.82,,2025-03-07,1.36,1.765,,2025-03-07,-995.0,1850.0,2845.0
2025-03-06,1.7837,1.7867,1.791,,2025-03-06,1.8058,,2025-03-06,1.8,,2025-03-06,1.355,1.785,,2025-03-06,-1105.0,1045.0,2150.0
2025-03-05,1.7613,1.7739,1.7631,,2025-03-05,1.7997,,2025-03-05,1.8,,2025-03-05,1.445,1.84,,2025-03-05,-1955.0,3532.0,5487.0
2025-03-04,1.7438,1.7659,1.737,,2025-03-04,1.7868,,2025-03-04,1.78,,2025-03-04,1.71,1.905,,2025-03-04,-2803.0,382.0,3185.0
2025-03-03,1.7877,1.8599,1.8124,,2025-03-03,1.9254,,2025-03-03,1.95,,2025-03-03,2.465,2.225,,2025-03-03,-1955.0,970.0,2925.0
2025-02-28,1.8552,2.1262,1.9759,,2025-02-28,2.1357,,2025-02-28,2.2,,2025-02-28,1.68,2.07,,2025-02-28,1058.7,2883.7,1825.0
2025-02-27,1.8894,2.3282,2.0535,,2025-02-27,2.4318,,2025-02-27,2.45,,2025-02-27,2.22,2.405,,2025-02-27,900.0,2150.0,1250.0
2025-02-26,1.8926,2.2386,1.9663,,2025-02-26,2.2985,,2025-02-26,2.3,,2025-02-26,2.05,2.31,,2025-02-26,98.0,5487.0,5389.0
2025-02-25,1.8686,2.2161,1.9485,,2025-02-25,2.3052,,2025-02-25,2.33,,2025-02-25,2.33,2.415,,2025-02-25,-1707.0,3185.0,4892.0
2025-02-24,1.8774,2.055,2.0359,,2025-02-24,2.3976,,2025-02-24,2.45,,2025-02-24,2.475,2.425,,2025-02-24,1020.0,2925.0,1905.0
2025-02-21,1.9499,2.2156,2.1481,,2025-02-21,2.31,,2025-02-21,2.35,,2025-02-21,2.095,2.15,,2025-02-21,840.0,1825.0,985.0
2025-02-20,1.946,2.0622,2.0784,,2025-02-20,2.1593,,2025-02-20,2.15,,2025-02-20,1.975,2.095,,2025-02-20,-8.0,1250.0,1258.0
2025-02-19,1.9142,2.0587,2.0121,,2025-02-19,2.0816,,2025-02-19,2.1,,2025-02-19,1.995,2.19,,2025-02-19,-191.0,5389.0,5580.0
2025-02-18,1.9655,2.3447,2.2813,,2025-02-18,2.467,,2025-02-18,2.5,,2025-02-18,2.18,2.165,,2025-02-18,4562.0,4892.0,330.0
2025-02-17,1.9386,2.0567,2.0587,,2025-02-17,2.0924,,2025-02-17,2.08,,2025-02-17,2.065,2.05,,2025-02-17,-385.0,1905.0,2290.0
2025-02-14,1.9135,1.9412,2.0065,,2025-02-14,2.0348,,2025-02-14,2.0,,2025-02-14,1.7,1.815,,2025-02-14,-852.0,985.0,1837.0
2025-02-13,1.8635,1.8199,1.8648,,2025-02-13,1.8012,,2025-02-13,1.8,,2025-02-13,1.73,1.82,,2025-02-13,-1497.0,1258.0,2755.0
2025-02-12,1.8147,1.85,1.8423,,2025-02-12,1.868,,2025-02-12,1.9,,2025-02-12,1.695,1.85,,2025-02-12,-1390.0,5580.0,6970.0
2025-02-11,1.9103,1.9013,1.9461,,2025-02-11,1.9507,,2025-02-11,1.98,,2025-02-11,1.755,1.83,,2025-02-11,330.0,330.0,0.0
2025-02-10,1.8541,1.8038,1.852,,2025-02-10,1.7986,,2025-02-10,1.8,,2025-02-10,1.73,1.8,,2025-02-10,-2340.0,2150.0,4490.0
2025-02-08,1.7897,1.7304,1.7718,,2025-02-08,1.7313,,2025-02-08,1.7,,2025-02-08,1.605,1.75,,2025-02-08,140.0,140.0,0.0
2025-02-07,1.8033,1.7629,1.8015,,2025-02-07,1.7883,,2025-02-07,1.8,,2025-02-07,2.085,1.985,,2025-02-07,-1003.0,1837.0,2840.0
2025-02-06,1.8012,1.8115,1.849,,2025-02-06,1.8595,,2025-02-06,1.85,,2025-02-06,2.815,2.79,,2025-02-06,-2045.0,2755.0,4800.0
2025-02-05,1.7976,1.8713,1.9574,,2025-02-05,2.0694,,2025-02-05,2.05,,2025-02-05,2.335,2.665,,2025-02-05,-7165.0,6970.0,14135.0
2025-01-27,1.7037,1.8629,1.7311,,2025-01-27,1.8652,,2025-01-27,1.9,,2025-01-27,2.56,2.765,,2025-01-27,1750.0,2980.0,1230.0
2025-01-26,1.6541,1.9626,1.66,,2025-01-26,2.06,,2025-01-26,2.0,,2025-01-26,1.895,2.325,,2025-01-26,1557.2,1557.2,0.0
2025-01-24,1.7859,2.1113,1.8538,,2025-01-24,3.1594,,2025-01-24,2.5,,2025-01-24,1.865,2.43,,2025-01-24,1790.0,2840.0,1050.0
2025-01-23,1.7989,2.1213,2.4683,,2025-01-23,2.7354,,2025-01-23,2.3,,2025-01-23,3.645,3.05,,2025-01-23,1395.0,4800.0,3405.0
2025-01-22,1.7999,1.8721,2.0048,,2025-01-22,2.3626,,2025-01-22,2.15,,2025-01-22,3.955,3.12,,2025-01-22,1980.0,11575.0,9595.0
2025-01-21,1.7989,2.0324,2.0609,,2025-01-21,2.3961,,2025-01-21,2.4,,2025-01-21,2.77,2.81,,2025-01-21,2010.0,2560.0,550.0
2025-01-20,1.8573,2.0995,2.2678,,2025-01-20,2.3347,,2025-01-20,2.4,,2025-01-20,2.165,2.235,,2025-01-20,982.0,1230.0,248.0
2025-01-17,1.8592,2.1244,2.6772,,2025-01-17,3.1331,,2025-01-17,2.5,,2025-01-17,2.15,2.265,,2025-01-17,1005.0,1050.0,45.0
2025-01-16,1.8585,2.3391,3.9377,,2025-01-16,4.1892,,2025-01-16,3.3,,2025-01-16,2.08,2.07,,2025-01-16,3364.0,3405.0,41.0
2025-01-15,1.8623,2.2365,2.7299,,2025-01-15,2.6911,,2025-01-15,2.45,,2025-01-15,1.785,1.805,,2025-01-15,9584.0,9595.0,11.0
2025-01-14,1.9656,2.2972,2.5423,,2025-01-14,2.5816,,2025-01-14,2.4,,2025-01-14,1.415,1.605,,2025-01-14,479.0,550.0,71.0
2025-01-13,1.8675,2.0223,2.0401,,2025-01-13,2.1035,,2025-01-13,2.1,,2025-01-13,1.425,1.595,,2025-01-13,107.0,248.0,141.0
2025-01-10,1.6747,1.7472,1.7573,,2025-01-10,1.7897,,2025-01-10,1.78,,2025-01-10,1.46,1.6,,2025-01-10,-148.0,45.0,193.0
2025-01-09,1.56,1.6526,1.6396,,2025-01-09,1.6829,,2025-01-09,1.68,,2025-01-09,1.52,1.61,,2025-01-09,-207.0,41.0,248.0
2025-01-08,1.5242,1.6049,1.5908,,2025-01-08,1.6286,,2025-01-08,1.63,,2025-01-08,1.71,1.7,,2025-01-08,11.0,11.0,0.0
2025-01-07,1.4831,1.5592,1.5447,,2025-01-07,1.5934,,2025-01-07,1.6,,2025-01-07,1.915,1.875,,2025-01-07,-1506.0,71.0,1577.0
2025-01-06,1.4479,1.6127,1.526,,2025-01-06,1.6583,,2025-01-06,1.67,,2025-01-06,1.79,1.755,,2025-01-06,-750.0,141.0,891.0
2025-01-03,1.6181,1.6815,1.7352,,2025-01-03,1.8124,,2025-01-03,1.83,,2025-01-03,2.58,2.13,,2025-01-03,-885.0,193.0,1078.0
2025-01-02,1.5526,1.6741,1.7799,,2025-01-02,1.8285,,2025-01-02,1.8,,2025-01-02,2.04,2.22,,2025-01-02,-2738.0,248.0,2986.0
2024-12-31,1.6582,1.9812,2.1524,,2024-12-31,2.2281,,2024-12-31,2.2,,2024-12-31,1.655,2.305,,2024-12-31,936.0,1577.0,641.0
2024-12-30,1.3673,1.9195,1.5465,,2024-12-30,2.1713,,2024-12-30,2.2,,2024-12-30,1.97,2.305,,2024-12-30,-205.0,891.0,1096.0
2024-12-27,1.3847,1.8027,1.5106,,2024-12-27,2.1384,,2024-12-27,2.3,,2024-12-27,1.965,2.2,,2024-12-27,62.0,1078.0,1016.0
2024-12-26,1.3865,1.5971,1.5331,,2024-12-26,2.075,,2024-12-26,2.24,,2024-12-26,1.605,1.74,,2024-12-26,269.5,1110.5,841.0
2024-12-25,1.3714,1.5564,1.5198,,2024-12-25,1.9587,,2024-12-25,2.05,,2024-12-25,1.61,1.73,,2024-12-25,-1953.0,1923.0,3876.0
2024-12-24,1.3428,1.4945,1.4746,,2024-12-24,1.7042,,2024-12-24,1.73,,2024-12-24,1.485,1.775,,2024-12-24,-2913.0,641.0,3554.0
2024-12-23,1.3134,1.5395,1.4483,,2024-12-23,1.7103,,2024-12-23,1.73,,2024-12-23,1.91,1.9,,2024-12-23,-6435.0,1096.0,7531.0
2024-12-20,1.4153,1.5713,1.5413,,2024-12-20,1.7526,,2024-12-20,1.8,,2024-12-20,2.065,1.965,,2024-12-20,-1035.0,1016.0,2051.0
2024-12-19,1.4286,1.688,1.5931,,2024-12-19,1.8218,,2024-12-19,1.84,,2024-12-19,1.925,1.965,,2024-12-19,145.0,806.0,661.0
2024-12-18,1.4391,1.8057,1.6632,,2024-12-18,1.9114,,2024-12-18,1.93,,2024-12-18,1.78,1.865,,2024-12-18,3090.0,3876.0,786.0
