时间,中国:日均产量:粗钢,唐山:高炉开工率,中国:江浙地区:开工率:涤纶长丝:下游织机,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),义乌中国小商品指数:总价格指数,"中国:日均销量(当周,厂家零售):乘用车",中国:票房收入:电影,中国:30大中城市:成交面积:商品房,中国:100大中城市:成交土地占地面积:当周值,中国:开工率:石油沥青装置,中国:水泥价格指数,中国出口集装箱运价指数:综合指数,上海出口集装箱运价指数:综合指数,波罗的海货运指数,中国食用农产品价格指数,中国:平均批发价:猪肉,中国:生产资料价格指数,期货结算价(连续):布伦特原油
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0,835.16,49.99,0.0,0.0,160.13,0.0,0.0,0.0,0.0,21.23,0.0,121.67
2022-05-29,0.0,0.0,0.0,0.0,0.0,101.47,0,2911.22,31.04,1987.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0,3576.68,31.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,0.0,82.67,0.0,0.0,0.0,0.0,0,1229.65,45.05,0.0,0.0,160.96,3190.95,4175.35,7851.06,117.92,21.15,126.98,119.43
2022-05-26,0.0,0.0,49.83,56.13,64.17,0.0,0,0.0,45.12,0.0,0.0,162.33,0.0,0.0,0.0,0.0,20.95,0.0,117.4
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0,831.04,46.36,0.0,25.9,162.56,0.0,0.0,0.0,0.0,21.21,0.0,114.03
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0,822.53,39.23,0.0,0.0,162.82,0.0,0.0,0.0,0.0,21.21,0.0,113.56
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0,873.23,36.09,0.0,0.0,163.12,0.0,0.0,0.0,0.0,21.11,0.0,113.42
2022-05-22,0.0,0.0,0.0,0.0,0.0,101.49,42342,2985.44,21.33,2165.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0,4490.81,22.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,315.26,81.94,0.0,0.0,0.0,0.0,0,5663.56,52.42,0.0,0.0,163.2,3135.78,4162.69,8465.59,119.11,20.9,127.23,112.55
2022-05-19,0.0,0.0,49.0,54.53,62.0,0.0,0,824.48,37.46,0.0,0.0,163.58,0.0,0.0,0.0,0.0,20.97,0.0,112.04
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0,786.03,39.17,0.0,22.6,163.65,0.0,0.0,0.0,0.0,20.81,0.0,109.11
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0,839.44,37.54,0.0,0.0,164.3,0.0,0.0,0.0,0.0,20.87,0.0,111.93
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0,909.97,35.85,0.0,0.0,164.88,0.0,0.0,0.0,0.0,0.0,0.0,114.24
2022-05-15,0.0,0.0,0.0,0.0,0.0,101.48,32811,2940.87,32.59,1684.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0,3461.43,27.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,0.0,81.94,0.0,0.0,0.0,0.0,0,1346.05,46.02,0.0,0.0,165.26,3088.03,4147.83,8236.19,119.47,20.66,127.48,111.55
2022-05-12,0.0,0.0,48.85,55.64,60.49,0.0,0,901.33,42.25,0.0,0.0,165.45,0.0,0.0,0.0,0.0,20.45,0.0,107.45
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0,898.64,38.18,0.0,27.1,165.37,0.0,0.0,0.0,0.0,20.29,0.0,107.51
2022-05-10,307.34,0.0,0.0,0.0,0.0,0.0,0,897.01,44.42,0.0,0.0,166.34,0.0,0.0,0.0,0.0,20.22,0.0,102.46
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0,961.38,29.77,0.0,0.0,166.37,0.0,0.0,0.0,0.0,20.15,0.0,105.94
2022-05-08,0.0,0.0,0.0,0.0,0.0,101.63,31759,2916.13,25.14,1328.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0,1846.8,38.32,0.0,0.0,166.85,0.0,0.0,0.0,0.0,20.36,0.0,0.0
2022-05-06,0.0,81.15,0.0,0.0,0.0,0.0,0,1086.58,37.41,0.0,0.0,167.55,3056.98,4163.74,8709.7,120.56,20.07,128.51,112.39
2022-05-05,0.0,0.0,45.0,40.18,40.64,0.0,0,1101.47,32.09,0.0,0.0,167.83,0.0,0.0,0.0,0.0,20.14,0.0,110.9
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0,3340.86,10.7,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.14
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0,5409.87,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.97
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0,6785.15,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.58
2022-05-01,0.0,0.0,0.0,0.0,0.0,101.5,0,8121.71,17.16,2343.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,312.72,0.0,0.0,0.0,0.0,0.0,63096,5949.05,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,0.0,77.61,0.0,0.0,0.0,0.0,0,2242.97,42.72,0.0,0.0,168.09,3096.85,4177.3,8955.34,121.41,19.79,128.25,109.34
2022-04-28,0.0,0.0,48.92,54.99,65.77,0.0,0,773.35,50.62,0.0,0.0,168.13,0.0,0.0,0.0,0.0,19.8,0.0,107.59
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0,775.27,39.51,0.0,21.6,169.3,0.0,0.0,0.0,0.0,19.75,0.0,105.32
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0,786.99,35.22,0.0,0.0,169.51,0.0,0.0,0.0,0.0,19.65,0.0,104.99
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0,785.54,38.04,0.0,0.0,169.76,0.0,0.0,0.0,0.0,19.23,0.0,102.32
2022-04-24,0.0,0.0,0.0,0.0,0.0,101.22,0,1265.73,31.97,2048.55,0.0,170.01,0.0,0.0,0.0,0.0,19.02,0.0,0.0
2022-04-23,0.0,0.0,0.0,0.0,0.0,0.0,29553,2526.25,26.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,0.0,76.59,0.0,0.0,0.0,0.0,0,1376.46,39.66,0.0,0.0,170.77,3109.78,4195.98,9141.87,122.51,18.41,129.15,106.65
2022-04-21,0.0,0.0,50.52,59.11,67.39,0.0,0,767.94,29.59,0.0,0.0,171.17,0.0,0.0,0.0,0.0,18.4,0.0,108.33
2022-04-20,288.85,0.0,0.0,0.0,0.0,0.0,0,783.7,52.76,0.0,25.1,171.27,0.0,0.0,0.0,0.0,18.37,0.0,106.8
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0,788.25,45.44,0.0,0.0,171.6,0.0,0.0,0.0,0.0,18.21,0.0,107.25
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0,801.22,33.83,0.0,0.0,171.37,0.0,0.0,0.0,0.0,18.02,0.0,113.16
2022-04-17,0.0,0.0,0.0,0.0,0.0,101.21,26709,2365.07,22.58,1532.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0,2921.53,22.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15,0.0,79.16,0.0,0.0,0.0,0.0,0,1426.69,37.08,0.0,0.0,171.52,3128.45,4228.65,9232.07,122.39,18.3,129.67,0.0
2022-04-14,0.0,0.0,51.74,56.71,68.38,0.0,0,697.23,33.03,0.0,0.0,171.47,0.0,0.0,0.0,0.0,18.01,0.0,111.7
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0,708.7,31.61,0.0,27.4,171.63,0.0,0.0,0.0,0.0,17.88,0.0,108.78
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0,730.69,39.35,0.0,0.0,171.97,0.0,0.0,0.0,0.0,18.07,0.0,104.64
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0,818.94,38.64,0.0,0.0,171.58,0.0,0.0,0.0,0.0,17.83,0.0,98.48
2022-04-10,285.58,0.0,0.0,0.0,0.0,101.25,24588,3034.77,18.46,859.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0,4297.33,20.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,0.0,79.9,0.0,0.0,0.0,0.0,0,2610.4,52.25,0.0,0.0,171.73,3117.75,4263.66,9280.13,123.38,18.22,130.19,102.78
2022-04-07,0.0,0.0,49.97,49.43,67.11,0.0,0,868.47,35.02,0.0,0.0,172.26,0.0,0.0,0.0,0.0,18.29,0.0,100.58
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0,860.52,34.62,0.0,25.6,172.49,0.0,0.0,0.0,0.0,18.29,0.0,101.07
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0,2937.12,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.64
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0,4580.05,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.53
2022-04-03,0.0,0.0,0.0,0.0,0.0,101.78,0,4647.58,22.5,2035.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0,2183.8,28.71,0.0,0.0,172.51,0.0,0.0,0.0,0.0,18.07,0.0,0.0
2022-04-01,0.0,74.12,0.0,0.0,0.0,0.0,0,1060.58,36.6,0.0,0.0,172.79,3204.83,4348.71,9416.12,123.88,18.23,129.8,104.39
2022-03-31,278.75,0.0,61.96,59.23,74.52,0.0,109566,1147.23,59.41,0.0,0.0,172.82,0.0,0.0,0.0,0.0,18.25,0.0,107.91
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0,1184.05,54.85,0.0,24.8,172.97,0.0,0.0,0.0,0.0,18.11,0.0,113.45
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0,1192.46,49.48,0.0,0.0,173.09,0.0,0.0,0.0,0.0,18.07,0.0,110.23
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0,1315.57,42.08,0.0,0.0,172.86,0.0,0.0,0.0,0.0,18.36,0.0,112.48
2022-03-27,0.0,0.0,0.0,0.0,0.0,102.45,39146,3780.55,20.69,1416.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0,5189.53,23.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,0.0,71.73,0.0,0.0,0.0,0.0,0,2964.02,39.96,0.0,0.0,172.07,3274.9,4434.07,9429.68,121.57,18.22,129.41,120.65
2022-03-24,0.0,0.0,64.03,56.55,72.15,0.0,0,1060.23,54.98,0.0,0.0,172.14,0.0,0.0,0.0,0.0,18.4,0.0,119.03
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0,1148.42,49.47,0.0,27.0,172.17,0.0,0.0,0.0,0.0,18.16,0.0,121.6
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0,1211.03,35.78,0.0,0.0,172.2,0.0,0.0,0.0,0.0,17.99,0.0,115.48
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0,1337.72,32.56,0.0,0.0,172.39,0.0,0.0,0.0,0.0,18.03,0.0,115.62
2022-03-20,265.86,0.0,0.0,0.0,0.0,102.48,35041,4256.66,27.91,1173.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0,5681.23,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,0.0,79.12,0.0,0.0,0.0,0.0,0,3327.64,41.73,0.0,0.0,172.82,3301.1,4540.31,9488.06,120.25,18.0,127.12,107.93
2022-03-17,0.0,0.0,66.86,52.04,69.2,0.0,0,1479.62,32.74,0.0,0.0,172.79,0.0,0.0,0.0,0.0,18.22,0.0,106.64
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0,1433.27,32.1,0.0,24.9,172.72,0.0,0.0,0.0,0.0,18.07,0.0,98.02
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0,1617.53,31.65,0.0,0.0,172.53,0.0,0.0,0.0,0.0,18.14,0.0,99.91
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.31,28.05,0.0,0.0,172.36,0.0,0.0,0.0,0.0,18.12,0.0,106.9
2022-03-13,0.0,0.0,0.0,0.0,0.0,102.58,45745,3856.1,25.12,1226.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0,5427.95,19.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,0.0,52.68,0.0,0.0,0.0,0.0,0,2655.52,46.29,0.0,0.0,171.99,3366.01,4625.06,9777.2,119.3,18.28,126.11,112.67
2022-03-10,255.27,0.0,66.66,61.94,72.0,0.0,0,1701.41,42.89,0.0,0.0,170.69,0.0,0.0,0.0,0.0,18.33,0.0,109.33
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0,1857.78,40.14,0.0,29.2,170.73,0.0,0.0,0.0,0.0,18.56,0.0,111.14
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0,4488.13,37.08,0.0,0.0,170.65,0.0,0.0,0.0,0.0,18.32,0.0,127.98
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0,2178.87,34.84,0.0,0.0,170.65,0.0,0.0,0.0,0.0,18.21,0.0,123.21
2022-03-06,0.0,0.0,0.0,0.0,0.0,103.3,37125,6230.19,21.61,1925.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0,7916.52,20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,0.0,66.64,0.0,0.0,0.0,0.0,0,3926.75,43.41,0.0,0.0,170.22,3388.59,4746.98,9757.46,0.0,18.63,0.0,118.11
2022-03-03,0.0,0.0,64.05,57.48,60.39,0.0,0,2802.78,40.99,0.0,0.0,170.23,0.0,0.0,0.0,0.0,18.3,0.0,110.46
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0,2982.82,43.01,0.0,26.7,170.08,0.0,0.0,0.0,0.0,18.37,0.0,112.93
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0,3511.99,44.2,0.0,0.0,169.25,0.0,0.0,0.0,0.0,18.66,0.0,104.97
2022-02-28,269.06,0.0,0.0,0.0,0.0,0.0,80477,3819.94,60.14,0.0,0.0,168.09,0.0,0.0,0.0,0.0,18.54,0.0,100.99
2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0,9166.36,31.87,1615.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0,11796.53,29.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,0.0,67.85,0.0,0.0,0.0,0.0,0,6628.83,59.53,0.0,0.0,168.14,3425.58,4818.47,9789.43,119.66,18.64,124.25,97.93
2022-02-24,0.0,0.0,59.74,52.78,55.29,0.0,0,5300.33,51.81,0.0,0.0,168.14,0.0,0.0,0.0,0.0,19.08,0.0,99.08
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0,5606.67,52.49,0.0,23.9,168.18,0.0,0.0,0.0,0.0,18.96,0.0,96.84
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0,6491.98,39.04,0.0,0.0,168.09,0.0,0.0,0.0,0.0,19.29,0.0,96.84
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0,5788.73,44.32,0.0,0.0,168.26,0.0,0.0,0.0,0.0,19.69,0.0,95.39
2022-02-20,249.88,0.0,0.0,0.0,0.0,0.0,46965,15368.94,30.53,1494.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0,20476.17,30.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,0.0,57.57,0.0,0.0,0.0,0.0,0,11082.9,43.47,0.0,0.0,168.31,3500.19,4946.01,9745.23,119.3,19.76,124.87,93.54
2022-02-17,0.0,0.0,49.94,33.05,36.18,0.0,0,9973.02,44.75,0.0,0.0,168.18,0.0,0.0,0.0,0.0,19.97,0.0,92.97
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0,12610.34,45.88,0.0,25.0,168.14,0.0,0.0,0.0,0.0,19.84,0.0,94.81
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0,20303.45,45.53,0.0,0.0,168.3,0.0,0.0,0.0,0.0,19.96,0.0,93.28
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0,52729.8,41.89,0.0,0.0,168.33,0.0,0.0,0.0,0.0,20.22,0.0,96.48
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0,26097,28187.33,21.32,1018.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0,32837.26,23.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.0,52.51,0.0,0.0,0.0,0.0,0,25326.54,43.86,0.0,0.0,169.44,3587.91,4980.93,9628.21,121.73,20.95,126.13,94.44
2022-02-10,252.1,0.0,31.1,9.25,20.11,0.0,0,26688.52,29.49,0.0,0.0,169.61,0.0,0.0,0.0,0.0,21.15,0.0,91.41
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0,32130.15,30.27,0.0,27.1,169.8,0.0,0.0,0.0,0.0,21.29,0.0,91.55
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0,39702.17,24.75,0.0,0.0,169.88,0.0,0.0,0.0,0.0,21.88,0.0,90.78
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0,50975.8,15.76,0.0,0.0,170.16,0.0,0.0,0.0,0.0,22.38,0.0,92.69
2022-02-06,0.0,0.0,0.0,0.0,0.0,0.0,26097,76660.18,4.2,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0,85935.85,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,0.0,58.56,0.0,0.0,0.0,0.0,0,87840.77,3.39,0.0,0.0,0.0,0.0,0.0,9659.99,0.0,0.0,0.0,93.27
2022-02-03,0.0,0.0,0.0,2.65,14.16,0.0,0,100535.56,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.11
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0,104759.76,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.47
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0,144454.14,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16
2022-01-31,256.06,0.0,0.0,0.0,0.0,0.0,66180,1883.51,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.21
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0,4420.29,20.84,2863.86,0.0,0.0,0.0,0.0,0.0,0.0,22.08,0.0,0.0
2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0,4676.41,40.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.77,0.0,0.0
2022-01-28,0.0,73.43,0.0,0.0,0.0,0.0,0,4325.36,56.82,0.0,0.0,170.18,3565.33,5010.36,9806.11,0.0,21.93,0.0,90.03
2022-01-27,0.0,0.0,21.51,20.15,39.98,0.0,0,4138.09,52.91,0.0,0.0,170.35,0.0,0.0,0.0,0.0,21.68,0.0,89.34
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0,3981.16,75.04,0.0,31.7,171.6,0.0,0.0,0.0,0.0,21.8,0.0,89.96
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0,3886.97,56.85,0.0,0.0,172.65,0.0,0.0,0.0,0.0,21.97,0.0,88.2
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0,3801.23,50.28,0.0,0.0,173.5,0.0,0.0,0.0,0.0,21.83,0.0,86.27
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,85741,6755.21,31.35,2435.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0,7079.85,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,0.0,76.13,0.0,0.0,0.0,0.0,0,4693.84,62.62,0.0,0.0,173.66,3555.24,5053.12,9680.34,125.49,22.05,124.76,87.89
2022-01-20,253.4,0.0,41.78,52.13,55.01,0.0,0,4180.61,74.12,0.0,0.0,173.74,0.0,0.0,0.0,0.0,21.81,0.0,88.38
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0,4139.54,60.77,0.0,29.8,173.94,0.0,0.0,0.0,0.0,21.61,0.0,88.44
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0,4236.79,44.22,0.0,0.0,174.53,0.0,0.0,0.0,0.0,21.76,0.0,87.51
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0,4322.44,41.6,0.0,0.0,174.96,0.0,0.0,0.0,0.0,21.82,0.0,86.48
2022-01-16,0.0,0.0,0.0,0.0,0.0,102.42,62638,9054.91,25.75,1460.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0,10487.56,35.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,0.0,76.13,0.0,0.0,0.0,0.0,0,6982.32,59.63,0.0,0.0,175.14,3489.94,5094.36,9526.41,124.0,22.26,123.89,86.06
2022-01-13,0.0,0.0,46.29,59.01,59.36,0.0,0,4752.37,60.69,0.0,0.0,175.38,0.0,0.0,0.0,0.0,21.82,0.0,84.47
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0,4822.96,65.08,0.0,32.9,176.38,0.0,0.0,0.0,0.0,22.13,0.0,84.67
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0,4973.47,63.21,0.0,0.0,177.22,0.0,0.0,0.0,0.0,22.2,0.0,83.72
2022-01-10,251.76,0.0,0.0,0.0,0.0,0.0,0,5111.21,78.03,0.0,0.0,178.24,0.0,0.0,0.0,0.0,22.84,0.0,80.87
2022-01-09,0.0,0.0,0.0,0.0,0.0,103.04,57835,11170.34,28.78,943.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0,13345.89,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,0.0,73.25,0.0,0.0,0.0,0.0,0,8358.57,79.88,0.0,0.0,179.44,3432.79,5109.6,9167.44,124.87,22.74,122.06,81.75
2022-01-06,0.0,0.0,50.99,52.03,60.05,0.0,0,6682.17,61.03,0.0,0.0,180.02,0.0,0.0,0.0,0.0,22.94,0.0,81.99
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0,7360.87,47.54,0.0,32.3,180.2,0.0,0.0,0.0,0.0,22.98,0.0,80.8
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0,8548.39,37.75,0.0,25.7,181.42,0.0,0.0,0.0,0.0,23.35,0.0,80.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0,20790.11,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.98
2022-01-02,0.0,0.0,0.0,0.0,0.0,102.64,0,34020.38,21.42,3144.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0,47113.12,29.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,263.35,60.44,0.0,0.0,0.0,0.0,109162,53475.87,105.5,0.0,0.0,184.34,3344.24,5046.66,9293.3,125.37,23.08,121.69,77.78
2021-12-30,0.0,0.0,51.89,61.72,63.7,0.0,0,4914.87,86.13,0.0,0.0,185.06,0.0,0.0,0.0,0.0,23.17,0.0,79.32
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0,4759.72,83.85,0.0,32.2,186.01,0.0,0.0,0.0,0.0,23.53,0.0,79.23
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0,4696.88,74.77,0.0,0.0,186.52,0.0,0.0,0.0,0.0,23.58,0.0,78.94
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0,4880.67,51.77,0.0,0.0,187.36,0.0,0.0,0.0,0.0,23.6,0.0,78.6
2021-12-26,0.0,0.0,0.0,0.0,0.0,103.39,82196,11571.02,45.6,5643.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0,18713.24,51.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,0.0,57.03,0.0,0.0,0.0,0.0,0,11616.32,72.79,0.0,0.0,187.77,3300.19,4956.02,9437.04,124.87,23.27,123.42,76.14
2021-12-23,0.0,0.0,54.45,63.86,63.75,0.0,0,4737.51,99.09,0.0,0.0,188.24,0.0,0.0,0.0,0.0,23.98,0.0,76.85
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0,5073.78,77.96,0.0,33.8,188.69,0.0,0.0,0.0,0.0,24.0,0.0,75.29
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0,5430.09,65.37,0.0,0.0,189.46,0.0,0.0,0.0,0.0,23.92,0.0,73.98
2021-12-20,240.0,0.0,0.0,0.0,0.0,0.0,0,6105.6,56.26,0.0,0.0,190.38,0.0,0.0,0.0,0.0,23.7,0.0,71.52
2021-12-19,0.0,0.0,0.0,0.0,0.0,103.56,66855,15145.1,38.18,3398.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0,19865.01,43.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,0.0,62.6,0.0,0.0,0.0,0.0,0,12068.85,72.58,0.0,0.0,190.78,3245.22,4894.62,9513.02,125.75,24.24,124.67,73.52
