date,yield_10y,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,trade__net__gov_new,trade__net__gov_old,trade__net__policy_new,trade__net__policy_old,trade__buy__gov_new,trade__buy__gov_old,trade__buy__policy_new,trade__buy__policy_old,trade__sell__gov_new,trade__sell__gov_old,trade__sell__policy_new,trade__sell__policy_old,feat__yield_10y__lag1,feat__yield_10y__lag5,label__yield_10y__t+1,label__yield_10y_chg__t+1
2020-12-30,3.1204,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9242.57,89.28,0.0,42.7,154.6,0.0,0.0,0.0,0.0,44.88,0.0,51.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554,3.2153,3.1429,0.022499999999999964
2020-12-31,3.1429,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,286.74,68.19,75.65,54.89,54.91,0.0,122080,53485.39,107.15,0.0,0.0,154.6,1658.58,2783.03,0.0,0.0,45.4,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1204,3.2303,3.178,0.03509999999999991
2021-01-04,3.178,231.2,4,20.0,211.2,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10824.7,64.82,0.0,0.0,154.14,0.0,0.0,0.0,0.0,45.95,0.0,51.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1429,3.1878,3.1305,-0.047499999999999876
2021-01-05,3.1305,364.4,6,0.0,364.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8838.2,73.63,0.0,0.0,153.87,0.0,0.0,0.0,0.0,46.07,0.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.178,3.1629,3.1256,-0.0049000000000001265
2021-01-06,3.1256,1628.0,5,840.0,788.0,840.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7364.07,79.51,0.0,46.9,153.79,0.0,0.0,0.0,0.0,46.06,0.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1305,3.1554,3.1256,0.0
2021-01-07,3.1256,550.3,6,0.0,550.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,70.76,66.5,65.85,0.0,0,6330.99,79.51,0.0,0.0,153.74,0.0,0.0,0.0,0.0,46.24,0.0,54.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1256,3.1204,3.1456,0.020000000000000018
2021-01-08,3.1456,759.7,5,0.0,759.7,0.0,0,0,0,0,0,0,0,0,0,0.0,68.22,0.0,0.0,0.0,0.0,0,8834.39,86.42,0.0,0.0,153.63,1753.85,2870.34,3854.35,148.1,46.26,96.64,55.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1256,3.1429,3.1632,0.017599999999999838
2021-01-11,3.1632,265.5,3,500.0,-234.5,500.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5077.32,65.34,0.0,0.0,153.42,0.0,0.0,0.0,0.0,46.81,0.0,55.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1456,3.178,3.1457,-0.017499999999999627
2021-01-12,3.1457,349.3,5,0.0,349.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4642.77,64.03,0.0,0.0,153.36,0.0,0.0,0.0,0.0,46.7,0.0,56.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1632,3.1305,3.1157,-0.03000000000000025
2021-01-13,3.1157,1509.9,5,0.0,1509.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4545.81,71.17,0.0,44.9,153.23,0.0,0.0,0.0,0.0,47.11,0.0,56.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1457,3.1256,3.1059,-0.009799999999999809
2021-01-14,3.1059,528.3,6,2167.8,-1639.5,2167.8,3,0,0,0,0,0,0,0,0,0.0,0.0,66.29,70.05,66.95,0.0,0,4444.75,70.42,0.0,0.0,153.03,0.0,0.0,0.0,0.0,47.2,0.0,56.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1157,3.1256,3.1508,0.04489999999999972
2021-01-15,3.1508,887.8,7,0.0,887.8,0.0,0,0,0,0,0,0,0,0,0,0.0,66.8,0.0,0.0,0.0,0.0,0,7658.59,79.52,0.0,0.0,152.94,1863.84,2885.0,4277.38,151.06,47.58,96.35,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1059,3.1456,3.1658,0.015000000000000124
2021-01-18,3.1658,271.1,3,662.6,-391.5,662.6,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4538.62,52.66,0.0,0.0,152.44,0.0,0.0,0.0,0.0,47.64,0.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1508,3.1632,3.1609,-0.0049000000000001265
2021-01-19,3.1609,395.2,5,0.0,395.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4415.02,55.0,0.0,0.0,152.34,0.0,0.0,0.0,0.0,47.54,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1658,3.1457,3.161,0.00010000000000021103
2021-01-20,3.161,1523.3,6,670.6,852.7,670.6,2,0,0,0,0,0,0,0,0,285.17,0.0,0.0,0.0,0.0,0.0,0,4362.83,67.78,0.0,45.7,152.25,0.0,0.0,0.0,0.0,47.35,0.0,56.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1609,3.1157,3.1335,-0.027499999999999858
2021-01-21,3.1335,603.9,6,0.0,603.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.35,67.95,65.95,0.0,0,4320.34,65.43,0.0,0.0,152.21,0.0,0.0,0.0,0.0,47.35,0.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161,3.1059,3.1185,-0.015000000000000124
2021-01-22,3.1185,442.0,4,354.3,87.7,354.3,1,0,0,0,0,0,0,0,0,0.0,65.36,0.0,0.0,0.0,0.0,0,6146.64,56.44,0.0,0.0,152.28,1966.64,2868.95,4204.2,151.82,47.0,96.83,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1335,3.1508,3.1323,0.013799999999999812
2021-01-25,3.1323,164.7,2,904.1,-739.4,904.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4404.38,61.05,0.0,0.0,151.94,0.0,0.0,0.0,0.0,47.08,0.0,55.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1185,3.1658,3.1585,0.026200000000000223
2021-01-26,3.1585,349.8,5,0.0,349.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4452.44,76.02,0.0,0.0,151.84,0.0,0.0,0.0,0.0,46.7,0.0,55.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1323,3.1609,3.1636,0.0051000000000001044
2021-01-27,3.1636,190.0,2,0.0,190.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4690.01,79.46,0.0,45.1,151.7,0.0,0.0,0.0,0.0,46.8,0.0,55.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1585,3.161,3.1961,0.03249999999999975
2021-01-28,3.1961,555.9,6,0.0,555.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.68,66.81,64.21,0.0,0,4731.32,74.75,0.0,0.0,151.45,0.0,0.0,0.0,0.0,46.57,0.0,55.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1636,3.1335,3.1786,-0.01750000000000007
2021-01-29,3.1786,405.0,7,0.0,405.0,0.0,0,0,0,0,0,0,0,0,0,0.0,63.52,0.0,0.0,0.0,0.0,0,5383.45,83.61,0.0,0.0,150.92,2040.18,2861.69,4397.78,151.06,46.37,96.64,55.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1961,3.1185,3.1712,-0.007400000000000073
2021-02-01,3.1712,170.6,2,500.6,-330.0,500.6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4186.47,59.2,0.0,0.0,150.92,0.0,0.0,0.0,0.0,46.02,0.0,56.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1786,3.1323,3.1862,0.015000000000000124
2021-02-02,3.1862,480.4,5,0.0,480.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3996.69,76.78,0.0,0.0,150.81,0.0,0.0,0.0,0.0,45.31,0.0,57.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1712,3.1585,3.2112,0.02499999999999991
2021-02-03,3.2112,1684.4,5,0.0,1684.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3824.11,85.95,0.0,40.8,150.3,0.0,0.0,0.0,0.0,45.66,0.0,58.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1862,3.1636,3.2347,0.0235000000000003
2021-02-04,3.2347,537.3,8,0.0,537.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.49,51.67,56.01,0.0,0,3994.57,73.57,0.0,0.0,150.4,0.0,0.0,0.0,0.0,45.3,0.0,58.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2112,3.1961,3.2164,-0.018299999999999983
2021-02-05,3.2164,635.4,5,0.0,635.4,0.0,0,0,0,0,0,0,0,0,0,0.0,62.29,0.0,0.0,0.0,0.0,0,4320.72,64.76,0.0,0.0,150.01,2060.26,2884.61,4438.47,149.55,45.23,96.83,59.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2347,3.1786,3.2168,0.00039999999999995595
2021-02-07,3.2168,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4689.13,60.35,2490.35,0.0,0.0,0.0,0.0,0.0,0.0,45.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2164,3.1712,3.237,0.020199999999999996
2021-02-08,3.237,258.3,4,0.0,258.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4257.2,44.99,0.0,0.0,149.7,0.0,0.0,0.0,0.0,45.04,0.0,60.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2168,3.1862,3.2303,-0.006699999999999928
2021-02-09,3.2303,170.0,3,0.0,170.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4474.08,35.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17,0.0,61.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.237,3.2112,3.2449,0.014599999999999724
2021-02-10,3.2449,0.0,0,100.0,-100.0,100.0,1,0,0,0,0,0,0,0,0,280.86,0.0,4.34,25.85,23.15,0.0,0,3902.15,28.94,0.0,36.7,0.0,2061.51,2825.75,0.0,0.0,45.39,0.0,61.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2303,3.2347,3.2831,0.038200000000000234
2021-02-18,3.2831,360.0,3,2000.0,-1640.0,2000.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,74593.27,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07,0.0,63.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2449,3.2164,3.2578,-0.0253000000000001
2021-02-19,3.2578,200.0,1,0.0,200.0,0.0,0,0,0,0,0,0,0,0,0,0.0,62.97,0.0,17.24,19.86,0.0,0,56330.89,33.3,0.0,0.0,149.67,2071.71,2875.93,4577.9,145.36,42.67,97.99,62.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2831,3.2168,3.2605,0.0026999999999999247
2021-02-20,3.2605,0.0,0,200.0,-200.0,200.0,1,0,0,0,0,0,0,0,0,290.08,0.0,0.0,0.0,0.0,0.0,0,49980.67,42.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2578,3.237,3.2736,0.013100000000000112
2021-02-22,3.2736,180.0,2,1680.3,-1500.3,1680.3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,26731.79,55.05,0.0,0.0,147.22,0.0,0.0,0.0,0.0,40.69,0.0,65.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2605,3.2303,3.2635,-0.010099999999999998
2021-02-23,3.2635,299.6,4,0.0,299.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,23086.53,56.85,0.0,0.0,146.5,0.0,0.0,0.0,0.0,40.12,0.0,65.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2736,3.2449,3.2627,-0.0007999999999999119
2021-02-24,3.2627,1595.7,7,170.0,1425.7,170.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19886.39,58.6,0.0,40.7,146.12,0.0,0.0,0.0,0.0,39.55,0.0,67.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635,3.2831,3.2723,0.009599999999999831
2021-02-25,3.2723,509.2,7,0.0,509.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.32,58.73,54.66,0.0,0,18574.7,65.3,0.0,0.0,146.02,0.0,0.0,0.0,0.0,39.24,0.0,66.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2627,3.2578,3.2798,0.00749999999999984
2021-02-26,3.2798,554.6,6,0.0,554.6,0.0,0,0,0,0,0,0,0,0,0,0.0,64.15,0.0,0.0,0.0,0.0,0,26474.56,70.91,0.0,0.0,145.86,2059.52,2775.29,4529.64,138.67,39.05,100.34,66.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2723,3.2605,3.2475,-0.03229999999999977
2021-03-01,3.2475,154.4,2,503.3,-348.9,503.3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8420.81,50.86,0.0,0.0,146.13,0.0,0.0,0.0,0.0,39.08,0.0,63.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2798,3.2736,3.2474,-0.00010000000000021103
2021-03-02,3.2474,327.8,6,0.0,327.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7579.26,71.19,0.0,0.0,146.04,0.0,0.0,0.0,0.0,38.94,0.0,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2475,3.2635,3.2553,0.00790000000000024
2021-03-03,3.2553,1328.1,4,40.0,1288.1,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6632.55,66.25,0.0,39.2,146.02,0.0,0.0,0.0,0.0,38.76,0.0,64.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2474,3.2627,3.2655,0.010199999999999765
2021-03-04,3.2655,569.3,7,0.0,569.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,64.57,75.12,71.56,0.0,0,5999.65,82.42,0.0,0.0,146.02,0.0,0.0,0.0,0.0,38.31,0.0,66.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2553,3.2723,3.2457,-0.01980000000000004
2021-03-05,3.2457,540.0,7,0.0,540.0,0.0,0,0,0,0,0,0,0,0,0,0.0,60.57,0.0,0.0,0.0,0.0,0,8669.26,78.59,0.0,0.0,145.46,1970.58,2721.94,4346.86,137.56,38.57,101.14,69.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2655,3.2798,3.2404,-0.005299999999999638
2021-03-08,3.2404,170.0,2,809.0,-639.0,809.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10566.23,59.17,0.0,0.0,145.5,0.0,0.0,0.0,0.0,38.64,0.0,68.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2457,3.2475,3.2478,0.007399999999999629
2021-03-09,3.2478,390.0,6,1069.0,-679.0,1069.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2794.0,63.67,0.0,0.0,145.35,0.0,0.0,0.0,0.0,38.11,0.0,67.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2404,3.2474,3.2353,-0.012499999999999734
2021-03-10,3.2353,1470.0,6,300.0,1170.0,300.0,2,0,0,0,0,0,0,0,0,292.91,0.0,0.0,0.0,0.0,0.0,0,3854.86,79.48,0.0,41.6,145.12,0.0,0.0,0.0,0.0,38.14,0.0,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2478,3.2553,3.2506,0.01529999999999987
2021-03-11,3.2506,578.5,8,580.0,-1.5,580.0,1,0,0,0,0,0,0,0,0,0.0,0.0,70.27,76.85,72.6,0.0,0,3539.53,63.12,0.0,0.0,145.21,0.0,0.0,0.0,0.0,38.11,0.0,69.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2353,3.2655,3.2613,0.010699999999999932
2021-03-12,3.2613,290.0,3,0.0,290.0,0.0,0,0,0,0,0,0,0,0,0,0.0,51.26,0.0,0.0,0.0,0.0,0,6901.54,73.75,0.0,0.0,144.78,1912.13,2637.53,4481.0,136.46,38.0,101.34,69.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2506,3.2457,3.274,0.012700000000000156
2021-03-15,3.274,120.0,2,400.1,-280.1,400.1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4092.24,67.42,0.0,0.0,144.74,0.0,0.0,0.0,0.0,37.77,0.0,68.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2613,3.2404,3.2614,-0.012599999999999945
2021-03-16,3.2614,340.0,6,0.0,340.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3718.71,66.6,0.0,0.0,144.78,0.0,0.0,0.0,0.0,37.16,0.0,68.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274,3.2478,3.2564,-0.004999999999999893
2021-03-17,3.2564,1070.0,5,300.0,770.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3341.88,76.49,0.0,44.4,144.82,0.0,0.0,0.0,0.0,37.56,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2614,3.2353,3.2592,0.0027999999999996916
2021-03-18,3.2592,602.8,7,0.0,602.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.05,77.69,73.01,0.0,0,3119.58,72.86,0.0,0.0,144.82,0.0,0.0,0.0,0.0,37.6,0.0,63.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2564,3.2506,3.2364,-0.02279999999999971
2021-03-19,3.2364,650.0,6,0.0,650.0,0.0,0,0,0,0,0,0,0,0,0,0.0,52.05,0.0,0.0,0.0,0.0,0,5455.55,82.23,0.0,0.0,144.86,1908.09,2583.87,4300.47,135.23,37.3,102.04,64.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2592,3.2613,3.2309,-0.00550000000000006
2021-03-22,3.2309,120.0,3,500.5,-380.5,500.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2633.78,69.22,0.0,0.0,146.4,0.0,0.0,0.0,0.0,37.06,0.0,64.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2364,3.274,3.2105,-0.020399999999999974
2021-03-23,3.2105,370.0,5,0.0,370.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2453.99,71.73,0.0,0.0,146.54,0.0,0.0,0.0,0.0,36.91,0.0,60.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2309,3.2614,3.193,-0.01750000000000007
2021-03-24,3.193,110.0,3,0.0,110.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2327.31,83.05,0.0,44.5,146.45,0.0,0.0,0.0,0.0,36.55,0.0,64.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2105,3.2564,3.1882,-0.0047999999999999154
2021-03-25,3.1882,520.0,8,0.0,520.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.61,78.03,73.36,0.0,0,2277.89,79.03,0.0,0.0,147.52,0.0,0.0,0.0,0.0,36.49,0.0,61.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.193,3.2592,3.1985,0.010299999999999976
2021-03-26,3.1985,610.0,5,0.0,610.0,0.0,0,0,0,0,0,0,0,0,0,0.0,46.72,0.0,0.0,0.0,0.0,0,15781.7,67.58,0.0,0.0,148.02,1863.61,2570.68,4366.99,133.88,36.33,101.95,64.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1882,3.2364,3.1962,-0.0022999999999999687
2021-03-29,3.1962,80.0,2,901.1,-821.1,901.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6031.97,71.93,0.0,0.0,148.42,0.0,0.0,0.0,0.0,35.74,0.0,64.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1985,3.2309,3.206,0.009799999999999809
2021-03-30,3.206,350.0,6,535.3,-185.3,535.3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5140.62,93.0,0.0,0.0,148.56,0.0,0.0,0.0,0.0,35.18,0.0,64.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1962,3.2105,3.1887,-0.017300000000000093
2021-03-31,3.1887,80.0,2,0.0,80.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74889,4777.43,97.11,0.0,46.2,149.21,0.0,0.0,0.0,0.0,35.37,0.0,63.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206,3.193,3.196,0.007300000000000306
2021-04-01,3.196,485.5,8,0.0,485.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.54,78.12,73.51,0.0,0,4436.87,59.3,0.0,0.0,149.47,0.0,0.0,0.0,0.0,35.27,0.0,63.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1887,3.1882,3.2013,0.005299999999999638
2021-04-02,3.2013,411.5,5,613.4,-201.9,613.4,1,0,0,0,0,0,0,0,0,0.0,45.01,0.0,0.0,0.0,0.0,0,15330.3,95.55,0.0,0.0,149.88,1871.78,2585.42,4442.04,131.6,35.0,102.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196,3.1985,3.2087,0.007400000000000073
2021-04-06,3.2087,380.0,6,460.0,-80.0,460.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5851.16,88.09,0.0,0.0,150.34,0.0,0.0,0.0,0.0,33.86,0.0,62.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2013,3.1962,3.2215,0.012799999999999923
2021-04-07,3.2215,1280.5,5,350.0,930.5,350.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5053.74,69.2,0.0,48.4,150.25,0.0,0.0,0.0,0.0,33.16,0.0,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2087,3.206,3.2221,0.000600000000000378
2021-04-08,3.2221,575.2,9,590.0,-14.8,590.0,1,0,0,0,0,0,0,0,0,0.0,0.0,76.05,78.31,73.93,0.0,0,4440.83,73.38,0.0,0.0,150.67,0.0,0.0,0.0,0.0,32.72,0.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2215,3.1887,3.2121,-0.010000000000000231
