date,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,gov_net_financing,net_financing_total,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007,label__liquidity__dr001__t+20,label__liquidity__dr007__t+20,label__liquidity__r001__t+20,label__liquidity__r007__t+20,label__liquidity__fr007__t+20,label__liquidity__gc001__t+20,label__liquidity__gc007__t+20,label__liquidity__spread_r007_dr007__t+20,label__liquidity__spread_gc007_r007__t+20,label__liquidity__spread_fr007_r007__t+20
2020-11-03,175.0,5,0.0,175.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3899.14,63.07,0.0,0.0,151.69,0.0,0.0,0.0,0.0,39.34,0.0,39.71,-1100.0,300.0,1400.0,3.85,4.65,,175.0,1.8035,2.1624,1.8857,2.7996,2.35,2.02,2.325,0.6372,-0.4745999999999997,-0.4495999999999998,0.7606,1.7587,0.8461,2.4761,2.0,1.725,2.245,0.7174000000000003,-0.2311,-0.4761000000000002
2020-11-04,1718.4,5,159.1,1559.3,159.1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3650.98,63.47,0.0,55.8,151.85,0.0,0.0,0.0,0.0,39.4,0.0,41.23,-1000.0,0.0,1000.0,3.85,4.65,,1559.3,1.3879,2.0098,1.4752,2.3984,2.19,1.925,2.18,0.3886000000000003,-0.2183999999999999,-0.2084000000000001,0.7432,1.8379,0.8174,2.13,2.05,1.965,2.385,0.2920999999999998,0.2549999999999999,-0.08
2020-11-05,470.0,6,0.0,470.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,82.44,75.39,71.23,0.0,0,3494.46,79.21,0.0,0.0,151.9,0.0,0.0,0.0,0.0,39.18,0.0,40.93,-500.0,0.0,500.0,3.85,4.65,,470.0,1.382,2.024,1.4429,2.204,2.1,2.105,2.34,0.1800000000000001,0.1359999999999996,-0.104,0.8853,2.0193,0.9725,2.072,2.15,2.315,2.61,0.0527000000000001,0.5379999999999998,0.0779999999999998
2020-11-06,392.5,3,50.0,342.5,50.0,1,0,0,0,0,0,0,0,0,0.0,66.72,0.0,0.0,0.0,0.0,0,6014.08,76.36,0.0,0.0,152.11,1110.7,1664.56,2263.97,131.12,39.37,90.23,39.45,0.0,1200.0,1200.0,3.85,4.65,,342.5,1.7888,2.2219,1.8764,2.1776,2.3,2.2,2.445,-0.0443000000000002,0.2673999999999998,0.1223999999999998,1.0786,2.0372,1.147,2.2809,2.16,2.525,2.64,0.2437,0.3591000000000002,-0.1208999999999997
2020-11-09,0.0,0,530.0,-530.0,530.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3547.26,55.03,0.0,0.0,152.5,0.0,0.0,0.0,0.0,39.38,0.0,42.4,300.0,1500.0,1200.0,3.85,4.65,,-530.0,2.196,2.2953,2.2858,2.4022,2.4,2.21,2.41,0.1069,0.0078,-0.0022000000000002,1.347,2.0662,1.4177,2.3257,2.18,2.065,2.455,0.2595,0.1293000000000002,-0.1456999999999997
2020-11-10,725.4,7,352.3347,373.0653,352.3347,2,0,0,0,0,0,0,0,0,300.49,0.0,0.0,0.0,0.0,0.0,0,3044.38,74.89,0.0,0.0,152.56,0.0,0.0,0.0,0.0,39.26,0.0,43.61,900.0,1200.0,300.0,3.85,4.65,,373.0653,2.3334,2.3549,2.4522,2.5253,2.55,2.295,2.46,0.1703999999999998,-0.0653000000000001,0.0246999999999997,1.2661,2.0555,1.3402,2.2997,2.17,1.88,2.385,0.2442000000000002,0.0852999999999997,-0.1297000000000001
2020-11-11,1538.2,5,0.0,1538.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3096.42,61.93,0.0,52.9,152.85,0.0,0.0,0.0,0.0,39.32,0.0,43.8,1600.0,1600.0,0.0,3.85,4.65,,1538.2,2.3467,2.3857,2.4857,2.6374,2.7,2.77,2.705,0.2517,0.0676000000000001,0.0626000000000002,1.038,1.8685,1.1145,2.3071,2.2,2.495,2.73,0.4386000000000001,0.4228999999999998,-0.1070999999999999
2020-11-12,396.9,6,0.0,396.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,80.31,75.26,71.03,0.0,0,2824.06,69.84,0.0,0.0,153.11,0.0,0.0,0.0,0.0,39.73,0.0,43.53,0.0,0.0,0.0,3.85,4.65,,396.9,2.5649,2.5829,2.8058,2.7547,2.9,3.185,3.395,0.1718000000000001,0.6402999999999999,0.1452999999999997,0.9881,1.8975,1.0599,2.2379,2.1,2.985,3.195,0.3403999999999998,0.9571,-0.1378999999999997
2020-11-13,1161.2,4,0.0,1161.2,0.0,0,0,0,0,0,0,0,0,0,0.0,66.37,0.0,0.0,0.0,0.0,0,5173.65,70.75,0.0,0.0,153.12,1107.28,1857.33,2290.95,131.12,39.26,90.95,42.78,-700.0,500.0,1200.0,3.85,4.65,,1161.2,2.5323,2.6061,2.7809,3.1901,3.2,3.46,3.45,0.5840000000000001,0.2599,0.0099,1.4223,2.1281,1.5121,2.2159,2.22,3.905,3.645,0.0878000000000001,1.4291,0.0041000000000002
2020-11-16,90.0,1,680.3,-590.3,680.3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2761.46,61.55,0.0,0.0,153.74,0.0,0.0,0.0,0.0,39.65,0.0,43.82,-500.0,1000.0,1500.0,3.85,4.65,,-590.3,2.2003,2.3821,2.2904,3.3582,2.53,3.23,3.065,0.9761000000000002,-0.2932000000000001,-0.8282000000000003,1.6789,2.1003,1.7574,2.3391,2.23,4.255,3.72,0.2388000000000003,1.3809,-0.1091000000000002
2020-11-17,95.0,3,30.0,65.0,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2640.74,59.64,0.0,0.0,153.93,0.0,0.0,0.0,0.0,39.23,0.0,43.75,-500.0,700.0,1200.0,3.85,4.65,,65.0,1.7876,2.1826,1.8415,2.7439,2.4,2.895,3.49,0.5613000000000001,0.7461000000000002,-0.3439000000000001,1.3365,2.0108,1.4353,2.4319,2.2,4.33,3.69,0.4211,1.2580999999999998,-0.2319
2020-11-18,1440.2,2,0.0,1440.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2501.88,65.08,0.0,55.4,153.88,0.0,0.0,0.0,0.0,39.27,0.0,44.34,-800.0,800.0,1600.0,3.85,4.65,,1440.2,1.7189,2.188,1.7726,2.4185,2.3,2.885,3.495,0.2304999999999997,1.0765000000000002,-0.1185,0.9673,1.6289,1.0374,2.3511,2.1,3.35,3.155,0.7222000000000002,0.8038999999999996,-0.2511000000000001
2020-11-19,360.0,6,0.0,360.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,79.72,73.52,70.58,0.0,0,2481.11,62.98,0.0,0.0,154.21,0.0,0.0,0.0,0.0,39.41,0.0,44.2,400.0,400.0,0.0,3.85,4.65,,360.0,1.9021,2.2286,1.9604,2.3649,2.3,3.175,3.49,0.1362999999999998,1.1251000000000002,-0.0649000000000001,1.3658,1.8898,1.4324,2.1206,2.0,2.71,2.695,0.2308000000000001,0.5743999999999998,-0.1206
2020-11-20,880.4,4,0.0,880.4,0.0,0,0,0,0,0,0,0,0,0,290.0,67.59,0.0,0.0,0.0,0.0,0,8596.94,76.81,0.0,0.0,154.67,1145.67,1938.32,2374.91,131.12,39.36,91.95,44.96,200.0,700.0,500.0,3.85,4.65,,880.4,1.9257,2.2063,1.982,2.4017,2.3,2.6,3.415,0.1953999999999998,1.0133,-0.1017000000000001,1.7111,2.1137,1.7833,2.1384,2.2,2.095,2.435,0.0246999999999997,0.2966000000000002,0.0616000000000003
2020-11-23,0.0,0,330.5,-330.5,330.5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4537.26,60.25,0.0,0.0,154.83,0.0,0.0,0.0,0.0,39.41,0.0,46.06,200.0,1200.0,1000.0,3.85,4.65,,-330.5,1.8356,2.1508,1.895,2.3596,2.25,2.685,2.96,0.2088000000000001,0.6004,-0.1095999999999999,1.4349,1.9282,1.5269,2.2906,2.1,2.06,2.33,0.3624,0.0394000000000001,-0.1905999999999998
2020-11-24,111.3,3,0.0,111.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4032.38,72.03,0.0,0.0,154.82,0.0,0.0,0.0,0.0,39.36,0.0,47.86,100.0,800.0,700.0,3.85,4.65,,111.3,1.8132,2.294,1.8728,2.338,3.1,3.115,3.255,0.044,0.9169999999999998,0.762,0.9696,1.886,1.0651,2.2451,2.1,2.02,2.31,0.3591,0.0649000000000001,-0.1450999999999997
2020-11-25,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3733.68,69.62,0.0,52.6,154.83,0.0,0.0,0.0,0.0,39.35,0.0,48.6,400.0,1250.0,850.0,3.85,4.65,,0.0,1.5648,2.3329,1.6241,3.0409,3.3,4.22,3.42,0.7080000000000002,0.3790999999999997,0.2590999999999996,0.5878,1.6478,0.6898,2.1904,2.0,2.235,2.54,0.5426,0.3496000000000001,-0.1903999999999999
2020-11-26,492.0,6,0.0,492.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,78.47,75.35,71.3,0.0,0,3721.51,72.49,0.0,0.0,154.88,0.0,0.0,0.0,0.0,39.55,0.0,47.8,1100.0,1500.0,400.0,3.85,4.65,,492.0,1.2596,2.3444,1.3315,3.1027,2.9,3.47,2.865,0.7583000000000002,-0.2376999999999998,-0.2027000000000001,0.6046,1.4336,0.6941,2.0478,1.65,2.54,2.675,0.6142000000000001,0.6271999999999998,-0.3978000000000001
2020-11-27,603.3,3,0.0,603.3,0.0,0,0,0,0,0,0,0,0,0,0.0,66.73,0.0,0.0,0.0,0.0,0,7688.46,79.46,0.0,0.0,154.79,1198.72,2048.27,2442.84,132.17,39.1,92.78,48.18,-500.0,200.0,700.0,3.85,4.65,,603.3,0.8178,2.3676,0.8914,2.752,2.5,2.27,2.48,0.3843999999999998,-0.2719999999999998,-0.2519999999999998,0.7609,2.1563,0.8606,1.7735,2.16,2.91,2.88,-0.3827999999999998,1.1064999999999998,0.3865
2020-11-30,0.0,0,100.0,-100.0,100.0,1,0,0,0,0,0,0,0,0,289.25,0.0,0.0,0.0,0.0,0.0,107107,4173.68,71.12,0.0,0.0,154.8,0.0,0.0,0.0,0.0,39.96,0.0,47.59,-1100.0,100.0,1200.0,3.85,4.65,,-100.0,1.0738,2.3049,1.2568,2.5837,2.47,1.765,2.28,0.2787999999999999,-0.3037000000000001,-0.1136999999999996,0.6485,2.0772,0.7488,2.4668,2.6,2.945,2.915,0.3896000000000001,0.4481999999999999,0.1331999999999999
2020-12-01,135.0,3,80.0,55.0,80.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3823.53,66.34,0.0,0.0,154.95,0.0,0.0,0.0,0.0,40.85,0.0,47.42,-700.0,100.0,800.0,3.85,4.65,,55.0,0.7606,1.7587,0.8461,2.4761,2.0,1.725,2.245,0.7174000000000003,-0.2311,-0.4761000000000002,0.6145,2.2322,0.7166,2.7516,2.66,3.155,3.14,0.5193999999999996,0.3884000000000003,-0.0915999999999996
2020-12-02,1362.8,2,0.0,1362.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3474.58,81.54,0.0,45.6,154.9,0.0,0.0,0.0,0.0,40.97,0.0,48.25,-1100.0,100.0,1200.0,3.85,4.65,,1362.8,0.7432,1.8379,0.8174,2.13,2.05,1.965,2.385,0.2920999999999998,0.2549999999999999,-0.08,0.6209,2.4581,0.7712,2.9542,3.0,3.305,3.175,0.4961000000000002,0.2207999999999996,0.0457999999999998
2020-12-03,310.0,4,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.83,75.21,71.25,0.0,0,2732.51,73.09,0.0,0.0,154.88,0.0,0.0,0.0,0.0,41.41,0.0,48.71,-1000.0,500.0,1500.0,3.85,4.65,,310.0,0.8853,2.0193,0.9725,2.072,2.15,2.315,2.61,0.0527000000000001,0.5379999999999998,0.0779999999999998,1.1003,2.4565,1.4548,3.3605,2.6,2.87,2.87,0.904,-0.4904999999999999,-0.7605
2020-12-04,845.6,5,30.0,815.6,30.0,1,0,0,0,0,0,0,0,0,0.0,65.06,0.0,0.0,0.0,0.0,0,14356.48,72.2,0.0,0.0,154.99,1323.83,2129.26,2652.1,135.47,41.79,93.8,49.25,400.0,600.0,200.0,3.85,4.65,,815.6,1.0786,2.0372,1.147,2.2809,2.16,2.525,2.64,0.2437,0.3591000000000002,-0.1208999999999997,0.862,1.8552,0.9609,2.5943,2.02,2.475,2.67,0.7391000000000001,0.0756999999999998,-0.5743
2020-12-07,0.0,0,502.3,-502.3,502.3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5075.83,64.04,0.0,0.0,154.96,0.0,0.0,0.0,0.0,42.2,0.0,48.79,100.0,200.0,100.0,3.85,4.65,,-502.3,1.347,2.0662,1.4177,2.3257,2.18,2.065,2.455,0.2595,0.1293000000000002,-0.1456999999999997,0.7114,1.6461,0.8067,2.096,1.82,2.27,2.545,0.4499000000000002,0.4489999999999998,-0.276
2020-12-08,265.0,6,0.0,265.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4580.7,63.67,0.0,0.0,155.04,0.0,0.0,0.0,0.0,42.49,0.0,48.84,0.0,100.0,100.0,3.85,4.65,,265.0,1.2661,2.0555,1.3402,2.2997,2.17,1.88,2.385,0.2442000000000002,0.0852999999999997,-0.1297000000000001,0.6004,1.6911,0.6909,1.937,2.0,2.255,2.475,0.2459,0.538,0.0629999999999999
2020-12-09,1449.4,2,0.0,1449.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4044.55,62.34,0.0,44.6,155.04,0.0,0.0,0.0,0.0,42.7,0.0,48.86,0.0,100.0,100.0,3.85,4.65,,1449.4,1.038,1.8685,1.1145,2.3071,2.2,2.495,2.73,0.4386000000000001,0.4228999999999998,-0.1070999999999999,0.9084,1.7172,0.9931,1.99,1.85,2.325,2.68,0.2727999999999999,0.6900000000000002,-0.1399999999999999
2020-12-10,291.9,4,0.0,291.9,0.0,0,0,0,0,0,0,0,0,0,290.69,0.0,77.67,73.18,69.32,0.0,0,3952.75,86.43,0.0,0.0,155.02,0.0,0.0,0.0,0.0,43.06,0.0,50.25,-300.0,200.0,500.0,3.85,4.65,,291.9,0.9881,1.8975,1.0599,2.2379,2.1,2.985,3.195,0.3403999999999998,0.9571,-0.1378999999999997,0.9153,1.9795,1.0167,1.9404,2.08,2.595,2.94,-0.0391000000000001,0.9996,0.1396000000000001
2020-12-11,810.1,3,40.0,770.1,40.0,1,0,0,0,0,0,0,0,0,0.0,66.41,0.0,0.0,0.0,0.0,0,9189.37,79.31,0.0,0.0,155.02,1411.98,2311.71,2781.99,137.5,42.84,94.27,49.97,-500.0,100.0,600.0,3.85,4.65,,770.1,1.4223,2.1281,1.5121,2.2159,2.22,3.905,3.645,0.0878000000000001,1.4291,0.0041000000000002,1.2117,1.9394,1.2854,1.9588,2.0,2.7,3.34,0.0194,1.3811999999999998,0.0411999999999999
2020-12-14,0.0,0,301.8,-301.8,301.8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4712.44,59.92,0.0,0.0,155.05,0.0,0.0,0.0,0.0,43.46,0.0,50.29,-100.0,100.0,200.0,3.85,4.65,,-301.8,1.6789,2.1003,1.7574,2.3391,2.23,4.255,3.72,0.2388000000000003,1.3809,-0.1091000000000002,1.3325,1.8552,1.4099,1.9881,1.96,0.845,2.465,0.1329,0.4768999999999999,-0.0281
2020-12-15,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4367.75,66.56,0.0,0.0,155.11,0.0,0.0,0.0,0.0,43.39,0.0,50.76,0.0,100.0,100.0,3.85,4.65,,0.0,1.3365,2.0108,1.4353,2.4319,2.2,4.33,3.69,0.4211,1.2580999999999998,-0.2319,1.3946,1.92,1.466,1.9894,1.985,1.49,2.61,0.0694000000000001,0.6205999999999998,-0.0043999999999999
2020-12-16,1269.3,2,307.8,961.5,307.8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4066.67,68.85,0.0,42.7,155.31,0.0,0.0,0.0,0.0,43.43,0.0,51.08,0.0,100.0,100.0,3.85,4.65,,961.5,0.9673,1.6289,1.0374,2.3511,2.1,3.35,3.155,0.7222000000000002,0.8038999999999996,-0.2511000000000001,1.6684,1.9488,1.7404,2.0316,1.9687,2.64,2.66,0.0827999999999999,0.6284000000000001,-0.0629000000000001
2020-12-17,100.0,2,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.88,61.79,60.45,0.0,0,4857.32,76.67,0.0,0.0,155.26,0.0,0.0,0.0,0.0,43.71,0.0,51.5,900.0,1100.0,200.0,3.85,4.65,,100.0,1.3658,1.8898,1.4324,2.1206,2.0,2.71,2.695,0.2308000000000001,0.5743999999999998,-0.1206,1.7537,2.0109,1.81,2.0226,2.0,1.86,2.405,0.0117000000000002,0.3823999999999996,-0.0226000000000001
2020-12-18,897.4,2,40.0,857.4,40.0,1,0,0,0,0,0,0,0,0,0.0,67.79,0.0,0.0,0.0,0.0,0,13045.03,78.28,0.0,0.0,155.27,1488.72,2411.82,3003.96,140.39,43.83,95.31,52.26,1200.0,1300.0,100.0,3.85,4.65,,857.4,1.7111,2.1137,1.7833,2.1384,2.2,2.095,2.435,0.0246999999999997,0.2966000000000002,0.0616000000000003,2.1393,2.1777,2.2146,2.0334,2.19,1.76,2.28,-0.1443000000000003,0.2465999999999999,0.1566
2020-12-21,60.0,1,301.9,-241.9,301.9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5753.66,59.1,0.0,0.0,155.19,0.0,0.0,0.0,0.0,43.94,0.0,50.91,1000.0,1100.0,100.0,3.85,4.65,,-241.9,1.4349,1.9282,1.5269,2.2906,2.1,2.06,2.33,0.3624,0.0394000000000001,-0.1905999999999998,2.2834,2.3383,2.4173,2.2976,2.46,3.49,2.785,-0.0406999999999997,0.4874,0.1623999999999998
2020-12-22,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5848.99,71.05,0.0,0.0,155.05,0.0,0.0,0.0,0.0,43.87,0.0,50.08,250.0,400.0,150.0,3.85,4.65,,0.0,0.9696,1.886,1.0651,2.2451,2.1,2.02,2.31,0.3591,0.0649000000000001,-0.1450999999999997,2.4943,2.5528,2.6477,2.7555,2.65,2.315,2.48,0.2027000000000001,-0.2755000000000001,-0.1055000000000001
2020-12-23,503.6,1,0.0,503.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5718.84,80.08,0.0,41.4,155.07,0.0,0.0,0.0,0.0,43.83,0.0,51.2,300.0,400.0,100.0,3.85,4.65,,503.6,0.5878,1.6478,0.6898,2.1904,2.0,2.235,2.54,0.5426,0.3496000000000001,-0.1903999999999999,2.5913,2.4017,2.7303,2.8475,2.6,2.185,2.425,0.4458000000000002,-0.4225000000000003,-0.2475
2020-12-24,94.1,2,50.0,44.1,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,76.42,57.05,56.98,0.0,0,17721.79,95.21,0.0,0.0,154.99,0.0,0.0,0.0,0.0,43.84,0.0,51.29,150.0,250.0,100.0,3.85,4.65,,44.1,0.6046,1.4336,0.6941,2.0478,1.65,2.54,2.675,0.6142000000000001,0.6271999999999998,-0.3978000000000001,2.4567,2.3504,2.5579,2.7056,2.4,2.14,2.41,0.3551999999999999,-0.2955999999999998,-0.3056000000000001
2020-12-25,1302.1,3,40.0,1262.1,40.0,1,0,0,0,0,0,0,0,0,0.0,67.5,0.0,0.0,0.0,0.0,0,26180.16,96.16,0.0,0.0,154.9,1577.2,2641.87,3142.63,141.93,44.12,96.26,0.0,100.0,200.0,100.0,3.85,4.65,,1262.1,0.7609,2.1563,0.8606,1.7735,2.16,2.91,2.88,-0.3827999999999998,1.1064999999999998,0.3865,2.4955,2.4218,2.611,2.5236,2.5,2.055,2.335,0.1017999999999998,-0.1886000000000001,-0.0236
2020-12-28,0.0,0,300.6,-300.6,300.6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10589.94,70.82,0.0,0.0,154.72,0.0,0.0,0.0,0.0,44.36,0.0,50.86,300.0,400.0,100.0,3.85,4.65,,-300.6,0.6485,2.0772,0.7488,2.4668,2.6,2.945,2.915,0.3896000000000001,0.4481999999999999,0.1331999999999999,2.7746,2.7851,3.1797,2.7937,2.77,2.28,2.375,0.0085999999999999,-0.4186999999999998,-0.0236999999999998
2020-12-29,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9060.73,85.77,0.0,0.0,154.65,0.0,0.0,0.0,0.0,44.83,0.0,51.09,800.0,900.0,100.0,3.85,4.65,,0.0,0.6145,2.2322,0.7166,2.7516,2.66,3.155,3.14,0.5193999999999996,0.3884000000000003,-0.0915999999999996,3.004,3.0936,3.5894,3.3341,3.1,2.34,2.385,0.2404999999999999,-0.9491,-0.2340999999999997
2020-12-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9242.57,89.28,0.0,42.7,154.6,0.0,0.0,0.0,0.0,44.88,0.0,51.34,-1400.0,200.0,1600.0,3.85,4.65,,0.0,0.6209,2.4581,0.7712,2.9542,3.0,3.305,3.175,0.4961000000000002,0.2207999999999996,0.0457999999999998,3.0487,3.0801,4.2148,4.0193,3.19,2.87,2.74,0.9392000000000004,-1.2793,-0.8293000000000004
2020-12-31,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,286.74,68.19,75.65,54.89,54.91,0.0,122080,53485.39,107.15,0.0,0.0,154.6,1658.58,2783.03,0.0,0.0,45.4,0.0,51.8,-1300.0,100.0,1400.0,3.85,4.65,,0.0,1.1003,2.4565,1.4548,3.3605,2.6,2.87,2.87,0.904,-0.4904999999999999,-0.7605,3.3334,3.1587,6.5883,4.8315,3.19,2.51,2.7,1.6728,-2.1315,-1.6415000000000002
2021-01-04,231.2,4,20.0,211.2,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10824.7,64.82,0.0,0.0,154.14,0.0,0.0,0.0,0.0,45.95,0.0,51.09,-1300.0,100.0,1400.0,3.85,4.65,,211.2,0.862,1.8552,0.9609,2.5943,2.02,2.475,2.67,0.7391000000000001,0.0756999999999998,-0.5743,2.7533,3.1656,3.0551,4.393,3.19,2.105,2.365,1.2273999999999998,-2.028,-1.2029999999999998
2021-01-05,364.4,6,0.0,364.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8838.2,73.63,0.0,0.0,153.87,0.0,0.0,0.0,0.0,46.07,0.0,53.6,-1100.0,100.0,1200.0,3.85,4.65,,364.4,0.7114,1.6461,0.8067,2.096,1.82,2.27,2.545,0.4499000000000002,0.4489999999999998,-0.276,2.2348,2.241,2.2992,3.7666,2.28,2.125,2.315,1.5255999999999998,-1.4516,-1.4866
2021-01-06,1628.0,5,840.0,788.0,840.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7364.07,79.51,0.0,46.9,153.79,0.0,0.0,0.0,0.0,46.06,0.0,54.3,50.0,50.0,0.0,3.85,4.65,,788.0,0.6004,1.6911,0.6909,1.937,2.0,2.255,2.475,0.2459,0.538,0.0629999999999999,1.8648,2.1181,1.9271,2.5807,2.1333,2.41,2.43,0.4626000000000001,-0.1507,-0.4474
2021-01-07,550.3,6,0.0,550.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,70.76,66.5,65.85,0.0,0,6330.99,79.51,0.0,0.0,153.74,0.0,0.0,0.0,0.0,46.24,0.0,54.38,-150.0,50.0,200.0,3.85,4.65,,550.3,0.9084,1.7172,0.9931,1.99,1.85,2.325,2.68,0.2727999999999999,0.6900000000000002,-0.1399999999999999,2.0549,2.3168,2.1088,2.2336,2.32,3.065,2.91,-0.0832000000000001,0.6764000000000001,0.0863999999999998
2021-01-08,759.7,5,0.0,759.7,0.0,0,0,0,0,0,0,0,0,0,0.0,68.22,0.0,0.0,0.0,0.0,0,8834.39,86.42,0.0,0.0,153.63,1753.85,2870.34,3854.35,148.1,46.26,96.64,55.99,-50.0,50.0,100.0,3.85,4.65,,759.7,0.9153,1.9795,1.0167,1.9404,2.08,2.595,2.94,-0.0391000000000001,0.9996,0.1396000000000001,1.8793,2.2513,1.8911,2.5297,2.34,2.98,2.94,0.2784,0.4102999999999999,-0.1897000000000002
2021-01-11,265.5,3,500.0,-234.5,500.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5077.32,65.34,0.0,0.0,153.42,0.0,0.0,0.0,0.0,46.81,0.0,55.66,-80.0,20.0,100.0,3.85,4.65,,-234.5,1.2117,1.9394,1.2854,1.9588,2.0,2.7,3.34,0.0194,1.3811999999999998,0.0411999999999999,1.5252,2.3518,1.5358,2.2996,2.38,2.82,2.825,-0.0522,0.5254000000000003,0.0804
2021-01-12,349.3,5,0.0,349.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4642.77,64.03,0.0,0.0,153.36,0.0,0.0,0.0,0.0,46.7,0.0,56.58,-80.0,20.0,100.0,3.85,4.65,,349.3,1.3325,1.8552,1.4099,1.9881,1.96,0.845,2.465,0.1329,0.4768999999999999,-0.0281,1.8941,2.3461,1.9377,2.432,2.44,2.62,2.69,0.0859,0.258,0.008
