date,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007
2023-04-07,1.3666,1.9965,1.504,2.2695,2.2,2.2,2.415,0.2729999999999999,0.14550000000000018,-0.06949999999999967
2023-04-10,1.3382,1.9982,1.4817,2.2052,2.1,2.365,2.39,0.20700000000000007,0.18480000000000008,-0.10519999999999996
2023-04-11,1.4214,1.9845,1.5667,2.2204,2.15,2.445,2.42,0.23590000000000022,0.19959999999999978,-0.07040000000000024
2023-04-12,1.3624,1.9881,1.5155,2.1742,2.1,2.42,2.41,0.18609999999999993,0.23580000000000023,-0.07419999999999982
2023-04-13,1.3088,1.9935,1.4612,2.1847,2.1,2.39,2.46,0.19119999999999981,0.2753000000000001,-0.08469999999999978
2023-04-14,1.6113,2.0154,1.7128,2.1342,2.1,2.46,2.545,0.1187999999999998,0.41080000000000005,-0.034199999999999786
2023-04-17,1.8095,2.0571,1.9032,2.3179,2.2,2.3,2.41,0.2607999999999997,0.09210000000000029,-0.11789999999999967
2023-04-18,2.0592,2.1139,2.1555,2.273,2.25,2.115,2.33,0.15910000000000002,0.05699999999999994,-0.02300000000000013
2023-04-19,2.1347,2.134,2.2177,2.2179,2.15,2.65,3.47,0.08390000000000031,1.2521,-0.0679000000000003
2023-04-20,2.2212,2.1327,2.3133,2.2582,2.15,2.795,4.04,0.12550000000000017,1.7818,-0.10820000000000007
2023-04-21,2.2739,2.267,2.2857,2.5063,2.5,3.045,3.99,0.23930000000000007,1.4837000000000002,-0.006299999999999972
2023-04-23,1.7399,2.1688,1.7556,2.2528,2.1,4.845,4.395,0.08400000000000007,2.1421999999999994,-0.15280000000000005
2023-04-24,1.6027,2.0708,1.696,2.5956,2.55,5.465,4.195,0.5247999999999999,1.5994000000000002,-0.04560000000000031
2023-04-25,1.6565,2.0444,1.7548,2.4386,2.6,7.825,3.62,0.3942000000000001,1.1814,0.1614
2023-04-26,1.199,2.0551,1.3181,2.3964,2.5,4.115,2.855,0.34129999999999994,0.4586000000000001,0.10360000000000014
2023-04-27,0.8505,2.2494,1.0374,2.4807,2.5,2.295,2.315,0.23130000000000006,-0.16570000000000018,0.019299999999999873
2023-04-28,2.13,2.3163,2.2306,2.3719,2.4,2.165,2.32,0.055600000000000094,-0.05190000000000028,0.028099999999999792
2023-05-04,1.6478,1.9212,1.7462,2.1054,2.0145,2.1,2.27,0.18419999999999992,0.16460000000000008,-0.09089999999999998
2023-05-05,1.2227,1.7754,1.259,1.9639,1.95,2.035,2.195,0.1884999999999999,0.23109999999999986,-0.013900000000000023
2023-05-06,1.0804,1.7206,1.1212,1.7435,1.75,1.94,2.18,0.022900000000000142,0.4365000000000001,0.00649999999999995
2023-05-08,1.394,1.7955,1.5157,2.0044,2.0,1.83,2.145,0.20889999999999986,0.14060000000000006,-0.0043999999999999595
2023-05-09,1.2342,1.8174,1.3617,1.9801,1.93,1.67,2.03,0.16270000000000007,0.04989999999999983,-0.05010000000000003
2023-05-10,1.108,1.8444,1.254,1.9332,1.9,2.045,2.335,0.08879999999999999,0.40179999999999993,-0.03320000000000012
2023-05-11,1.1021,1.7703,1.2583,1.9022,1.85,1.9,2.305,0.1318999999999999,0.40280000000000027,-0.0521999999999998
2023-05-12,1.3158,1.8089,1.4438,1.9039,1.85,1.89,2.19,0.09499999999999997,0.2861,-0.05389999999999984
2023-05-15,1.4799,1.813,1.604,1.962,1.9,2.025,2.14,0.14900000000000002,0.17800000000000016,-0.062000000000000055
2023-05-16,1.4555,1.7943,1.579,2.0118,1.95,2.37,2.415,0.21750000000000003,0.4032,-0.06180000000000008
2023-05-17,1.5108,1.8557,1.6252,2.034,2.0,2.73,2.7,0.1782999999999999,0.6660000000000004,-0.03399999999999981
2023-05-18,1.4443,1.773,1.5693,1.9866,1.95,1.88,2.615,0.2136,0.6284000000000003,-0.036599999999999966
2023-05-19,1.4035,1.8743,1.5182,1.9483,1.91,1.935,2.47,0.07399999999999984,0.5217000000000003,-0.0383
2023-05-22,1.2571,1.8222,1.3919,1.9419,1.9,1.88,2.41,0.11969999999999992,0.4681000000000002,-0.04190000000000005
2023-05-23,1.2233,1.7712,1.3599,1.9042,1.85,1.85,2.165,0.13299999999999979,0.26080000000000014,-0.054199999999999804
2023-05-24,1.2875,1.7497,1.4246,1.8512,1.8,2.12,2.165,0.10149999999999992,0.3138000000000001,-0.05119999999999991
2023-05-25,1.5546,1.9235,1.6729,2.1555,2.1,2.055,2.085,0.23199999999999998,-0.07050000000000001,-0.05549999999999988
2023-05-26,1.4008,1.9935,1.5326,2.1506,2.15,2.13,2.115,0.1570999999999998,-0.03559999999999963,-0.0005999999999999339
2023-05-29,1.3567,1.9551,1.4778,2.1378,2.15,1.94,2.015,0.18269999999999986,-0.1227999999999998,0.012199999999999989
2023-05-30,1.2803,2.065,1.4186,2.1849,2.15,1.77,1.92,0.1198999999999999,-0.2648999999999999,-0.03489999999999993
2023-05-31,1.7003,2.0845,1.8789,2.088,2.1,1.66,1.805,0.0035000000000002807,-0.28300000000000014,0.01200000000000001
2023-06-01,1.7466,1.8343,1.8505,1.9286,1.85,1.68,1.83,0.09430000000000005,-0.09860000000000002,-0.0786
2023-06-02,1.3006,1.7783,1.4216,1.9319,1.9,1.935,1.945,0.15359999999999996,0.013100000000000112,-0.03190000000000004
2023-06-05,1.2311,1.795,1.3618,1.909,1.85,1.995,2.06,0.1140000000000001,0.15100000000000002,-0.05899999999999994
2023-06-06,1.2775,1.7499,1.4017,1.8874,1.8,1.935,2.06,0.13749999999999996,0.1726000000000001,-0.08739999999999992
2023-06-07,1.3915,1.825,1.5102,1.8808,1.84,1.87,2.05,0.05580000000000007,0.1691999999999998,-0.04079999999999995
2023-06-08,1.3332,1.7966,1.4587,1.8957,1.8,1.8,1.98,0.09909999999999997,0.08430000000000004,-0.0956999999999999
2023-06-09,1.2552,1.813,1.3871,1.9175,1.85,1.885,1.98,0.10450000000000004,0.0625,-0.0674999999999999
2023-06-12,1.288,1.806,1.4245,1.9388,1.9,1.84,1.925,0.13280000000000003,-0.013800000000000034,-0.03880000000000017
2023-06-13,1.6615,1.8357,1.7784,2.0044,1.95,1.845,1.905,0.16869999999999985,-0.09939999999999993,-0.054400000000000004
2023-06-14,1.3122,1.8253,1.4493,1.9466,1.85,1.91,2.095,0.12130000000000019,0.1484000000000001,-0.09660000000000002
2023-06-15,1.4325,1.8167,1.5561,1.9129,1.85,1.995,2.275,0.09620000000000006,0.36209999999999987,-0.06289999999999996
2023-06-16,1.9317,1.9416,2.0418,2.0416,1.95,2.03,2.255,0.09999999999999987,0.21340000000000003,-0.0915999999999999
2023-06-19,2.2097,2.0368,2.3341,2.1806,2.09,1.895,2.12,0.14380000000000015,-0.06059999999999999,-0.09060000000000024
2023-06-20,1.9957,2.0607,2.1049,2.2558,2.1,2.3,2.07,0.1950999999999996,-0.18579999999999997,-0.15579999999999972
2023-06-21,1.7908,1.9531,1.8088,2.2169,2.2,2.03,1.905,0.2637999999999998,-0.31189999999999984,-0.016899999999999693
2023-06-25,1.3689,1.9704,1.4039,2.0561,2.0,1.99,1.98,0.08569999999999989,-0.07609999999999983,-0.05609999999999982
2023-06-26,1.1413,1.9107,1.2931,2.59,2.35,2.01,1.975,0.6792999999999998,-0.6149999999999998,-0.23999999999999977
2023-06-27,1.0842,1.9027,1.2497,2.6653,2.8,1.92,1.925,0.7625999999999997,-0.7402999999999997,0.13470000000000004
2023-06-28,1.0753,1.903,1.2455,2.8188,2.85,1.865,1.88,0.9158,-0.9388000000000001,0.031200000000000117
2023-06-29,1.0622,1.9041,1.3276,2.8424,2.9,1.84,1.875,0.9383000000000001,-0.9674,0.057599999999999874
2023-06-30,1.4032,2.1816,2.1844,3.1273,2.6,1.87,1.935,0.9457,-1.1923,-0.5272999999999999
2023-07-03,1.0381,1.7505,1.2657,2.1854,2.0,1.995,1.975,0.43490000000000006,-0.21039999999999992,-0.1854
2023-07-04,1.1801,1.7323,1.3395,2.1193,2.0,1.965,2.005,0.387,-0.11430000000000007,-0.11929999999999996
2023-07-05,1.1159,1.7842,1.2704,1.97,1.95,1.96,2.035,0.18579999999999997,0.06500000000000017,-0.020000000000000018
2023-07-06,1.0446,1.7151,1.2069,1.9216,1.9,1.875,1.97,0.2064999999999999,0.0484,-0.021600000000000064
2023-07-07,1.1168,1.7632,1.2605,1.8841,1.88,1.88,2.01,0.12090000000000001,0.12589999999999968,-0.004100000000000215
2023-07-10,1.1454,1.6978,1.3024,1.8894,1.86,2.195,2.19,0.1916,0.3006,-0.02939999999999987
2023-07-11,1.1839,1.727,1.3333,1.9081,1.9,2.265,2.345,0.18109999999999982,0.4369000000000003,-0.008099999999999996
2023-07-12,1.2256,1.7526,1.371,1.9102,1.85,2.1,2.175,0.15759999999999996,0.2647999999999999,-0.06019999999999981
2023-07-13,1.4453,1.7851,1.5772,1.9134,1.85,2.21,2.24,0.12830000000000008,0.3266000000000002,-0.0633999999999999
2023-07-14,1.3199,1.8154,1.4629,1.9624,1.9,2.23,3.135,0.14700000000000002,1.1725999999999999,-0.06240000000000001
2023-07-17,1.3021,1.8529,1.4483,2.0031,1.95,2.435,3.215,0.1501999999999999,1.2119,-0.053099999999999925
2023-07-18,1.5404,1.8912,1.664,1.9843,1.98,3.755,3.61,0.09309999999999996,1.6257,-0.0042999999999999705
2023-07-19,1.6471,1.8496,1.7547,1.9436,1.95,6.035,4.045,0.09400000000000008,2.1014,0.006399999999999961
2023-07-20,1.5543,1.8201,1.6696,1.9158,1.9,3.68,2.365,0.0956999999999999,0.44920000000000027,-0.015800000000000036
2023-07-21,1.5233,1.8116,1.6356,1.8802,1.85,2.66,2.29,0.0686,0.40979999999999994,-0.030200000000000005
2023-07-24,1.5287,1.7684,1.648,1.8747,1.81,2.115,2.085,0.10630000000000006,0.21029999999999993,-0.06469999999999998
2023-07-25,1.5136,1.8571,1.6285,2.1549,2.15,1.855,1.92,0.29780000000000006,-0.2349000000000001,-0.0049000000000001265
2023-07-26,1.4547,1.8435,1.5714,2.1249,2.15,1.685,1.805,0.2813999999999999,-0.31989999999999985,0.025100000000000122
2023-07-27,1.3904,1.8268,1.5151,2.0764,2.1,1.765,1.835,0.24960000000000004,-0.24140000000000006,0.023600000000000065
2023-07-28,1.4552,1.8152,1.5682,1.9602,2.0,1.82,1.91,0.14500000000000002,-0.05020000000000002,0.03980000000000006
2023-07-31,1.8798,1.9819,2.046,1.9799,1.97,1.855,1.915,-0.0020000000000000018,-0.06489999999999996,-0.00990000000000002
2023-08-01,1.5519,1.7854,1.6671,1.8804,1.85,1.855,1.915,0.09499999999999997,0.034599999999999964,-0.030399999999999983
2023-08-02,1.2632,1.7324,1.4014,1.8365,1.83,1.775,1.925,0.10410000000000008,0.08850000000000002,-0.00649999999999995
2023-08-03,1.0729,1.6182,1.2139,1.7572,1.75,1.81,1.99,0.139,0.2327999999999999,-0.007200000000000095
2023-08-04,1.1458,1.6402,1.2778,1.7072,1.7,1.73,1.94,0.06699999999999995,0.2327999999999999,-0.007200000000000095
2023-08-07,1.519,1.713,1.6271,1.7604,1.72,1.735,1.88,0.04739999999999989,0.11959999999999993,-0.04039999999999999
2023-08-08,1.365,1.7464,1.4865,1.8188,1.8,1.805,1.885,0.07240000000000002,0.06620000000000004,-0.018799999999999928
2023-08-09,1.5219,1.7475,1.6341,1.7977,1.8,1.79,1.855,0.05020000000000002,0.05729999999999991,0.0022999999999999687
2023-08-10,1.331,1.7309,1.4502,1.7966,1.78,1.91,1.925,0.06569999999999987,0.12840000000000007,-0.016599999999999948
2023-08-11,1.3322,1.7636,1.4469,1.7948,1.78,1.885,2.2,0.031199999999999894,0.4052000000000002,-0.014799999999999924
2023-08-14,1.691,1.8231,1.7865,1.8522,1.85,1.94,2.245,0.029100000000000126,0.39280000000000004,-0.0021999999999999797
2023-08-15,1.7767,1.8815,1.8811,1.9472,1.93,1.855,2.175,0.06570000000000009,0.22779999999999978,-0.017200000000000104
2023-08-16,1.848,1.8533,1.9705,1.9467,1.9,1.765,1.97,0.09340000000000015,0.023299999999999876,-0.046700000000000186
2023-08-17,1.8625,1.8964,1.9994,1.9748,1.95,2.145,1.995,0.07840000000000003,0.020199999999999996,-0.024800000000000155
2023-08-18,1.9354,1.9221,2.0524,2.0091,1.95,1.965,1.935,0.08700000000000019,-0.07410000000000005,-0.05910000000000015
2023-08-21,1.9445,1.8857,2.0412,1.9614,1.95,1.8,1.845,0.0757000000000001,-0.11640000000000006,-0.011400000000000077
2023-08-22,1.8275,1.8319,1.9175,1.9642,1.95,1.71,1.775,0.13229999999999986,-0.18920000000000003,-0.01419999999999999
2023-08-23,1.7436,1.8025,1.8299,1.9501,1.93,1.565,1.695,0.14759999999999995,-0.2550999999999999,-0.020100000000000007
2023-08-24,1.5791,1.7819,1.6809,1.8925,1.85,1.675,1.71,0.11060000000000003,-0.1825000000000001,-0.04249999999999998
2023-08-25,1.8258,1.9499,1.9153,2.1133,2.15,1.73,1.825,0.1634000000000002,-0.2883000000000002,0.03669999999999973
2023-08-28,1.9129,2.0893,2.0201,2.2106,2.2,1.715,1.775,0.12129999999999974,-0.4356,-0.01059999999999972
2023-08-29,1.9846,2.1819,2.0868,2.3236,2.25,1.715,1.79,0.14169999999999972,-0.5335999999999999,-0.07359999999999989
2023-08-30,1.9008,2.254,1.997,2.4364,2.4,1.62,1.75,0.1823999999999999,-0.6863999999999999,-0.03639999999999999
2023-08-31,1.8868,2.2498,2.3568,2.2983,2.28,1.725,1.795,0.048499999999999766,-0.5032999999999999,-0.018299999999999983
2023-09-01,1.6688,1.8003,1.7565,2.008,1.95,1.87,1.925,0.2077,-0.08299999999999996,-0.05800000000000005
2023-09-04,1.5176,1.7436,1.6151,1.9056,1.86,1.95,1.945,0.16199999999999992,0.0394000000000001,-0.04559999999999986
2023-09-05,1.3932,1.7411,1.5051,1.8627,1.85,1.99,1.96,0.12159999999999993,0.09729999999999994,-0.012699999999999934
2023-09-06,1.5082,1.8251,1.6118,1.8815,1.88,1.865,1.93,0.056400000000000006,0.04849999999999999,-0.0015000000000000568
2023-09-07,1.8333,1.9508,1.9345,2.024,2.0,1.92,1.94,0.07319999999999993,-0.08400000000000007,-0.02400000000000002
2023-09-08,1.8996,1.8625,1.9871,2.0351,2.0,1.94,1.995,0.17259999999999986,-0.0400999999999998,-0.03509999999999991
2023-09-11,1.9,1.9997,1.9955,2.0592,2.05,1.935,1.98,0.05950000000000011,-0.07920000000000016,-0.009200000000000319
2023-09-12,1.8218,1.9513,1.8968,2.0423,2.0,1.93,1.96,0.09099999999999997,-0.08230000000000004,-0.042300000000000004
2023-09-13,1.5324,1.8884,1.6245,1.9964,1.98,1.825,2.03,0.10799999999999987,0.03359999999999985,-0.01639999999999997
2023-09-14,1.7646,1.9463,1.8485,2.0453,2.05,2.06,2.2,0.0990000000000002,0.15470000000000006,0.004699999999999704
2023-09-15,1.7548,1.9079,1.8345,2.0241,2.0,2.175,2.32,0.11619999999999986,0.29590000000000005,-0.024099999999999788
2023-09-18,1.9184,1.9506,2.011,2.0646,2.08,2.415,2.455,0.1140000000000001,0.3904000000000001,0.01540000000000008
2023-09-19,1.8726,1.9799,1.9869,2.1712,2.15,3.625,2.395,0.1912999999999998,0.22380000000000022,-0.021199999999999886
2023-09-20,2.0219,2.0426,2.1204,2.1938,2.15,1.975,2.08,0.15119999999999978,-0.1137999999999999,-0.04380000000000006
2023-09-21,1.8886,2.0151,1.9747,2.1209,2.15,1.885,1.94,0.1057999999999999,-0.18089999999999984,0.029100000000000126
2023-09-22,1.6941,2.1957,1.7858,2.2554,2.0,1.825,1.885,0.059699999999999864,-0.37039999999999984,-0.25539999999999985
2023-09-25,1.6981,2.1469,1.7871,2.3236,1.9725,1.755,1.84,0.17669999999999986,-0.4835999999999998,-0.35109999999999997
2023-09-26,1.7495,2.2019,1.8622,2.3929,1.95,1.93,1.945,0.19099999999999984,-0.44789999999999996,-0.44290000000000007
2023-09-27,1.6957,1.9513,1.8991,2.3273,1.83,1.98,2.025,0.3760000000000001,-0.30230000000000024,-0.4973000000000001
2023-09-28,2.1929,2.2358,2.2429,2.5682,2.2,2.04,2.11,0.33240000000000025,-0.45820000000000016,-0.36819999999999986
2023-10-07,1.657,1.826,1.6874,1.8674,1.85,2.0,2.14,0.04139999999999988,0.2726000000000002,-0.01739999999999986
2023-10-08,1.5994,1.7577,1.6268,1.8022,1.8,1.905,2.025,0.044499999999999984,0.2227999999999999,-0.0021999999999999797
2023-10-09,1.7264,1.8074,1.8197,2.017,2.01,1.865,1.98,0.2096,-0.03699999999999992,-0.007000000000000117
2023-10-10,1.8266,1.8684,1.9216,2.1172,2.05,1.875,2.04,0.2487999999999999,-0.07719999999999994,-0.06720000000000015
2023-10-11,1.8598,1.9247,1.9539,2.1302,2.14,1.93,2.065,0.2054999999999998,-0.06519999999999992,0.009800000000000253
2023-10-12,1.7972,1.9525,1.8941,2.1093,2.1,2.055,2.205,0.15680000000000027,0.0956999999999999,-0.009300000000000086
2023-10-13,1.735,1.8833,1.8144,2.027,2.05,2.115,2.25,0.14370000000000016,0.22299999999999986,0.022999999999999687
2023-10-16,1.7164,1.8087,1.8081,2.0236,2.05,2.11,2.305,0.2149000000000001,0.2814000000000001,0.026399999999999757
2023-10-17,1.8072,1.8776,1.8954,2.0251,2.0,2.035,3.195,0.1475000000000002,1.1698999999999997,-0.025100000000000122
2023-10-18,1.833,1.9362,1.9271,2.1244,2.05,2.2,3.415,0.18820000000000014,1.2906,-0.07440000000000024
2023-10-19,1.8727,2.0723,2.1518,2.5063,2.3,2.54,3.785,0.43400000000000016,1.2787000000000002,-0.20630000000000015
2023-10-20,1.9369,2.3108,2.3624,3.0118,2.8,3.98,4.265,0.7010000000000001,1.2531999999999996,-0.2118000000000002
2023-10-23,1.9651,2.004,2.3083,2.5341,2.6,4.525,4.57,0.5301,2.0359000000000003,0.06590000000000007
2023-10-24,1.9322,2.0867,2.4819,2.7774,2.7,3.9,3.89,0.6907000000000001,1.1126,-0.07739999999999991
2023-10-25,1.9474,2.0602,2.1398,3.0878,2.8,2.995,2.36,1.0276,-0.7278000000000002,-0.2878000000000003
2023-10-26,1.6338,2.1278,1.7428,2.4946,2.5,2.155,2.16,0.3668,-0.3346,0.005399999999999849
2023-10-27,1.5927,2.0897,1.6889,2.4038,2.5,2.005,2.105,0.3140999999999998,-0.29879999999999995,0.09620000000000006
2023-10-30,1.6758,2.1526,1.781,2.4873,2.5,1.9,2.02,0.3346999999999998,-0.4672999999999998,0.012700000000000156
2023-10-31,1.8591,2.1417,3.2095,2.7977,2.5,2.015,2.05,0.6559999999999997,-0.7477,-0.29769999999999985
2023-11-01,1.7915,1.9361,2.4177,2.6303,2.4,2.015,2.085,0.6942000000000002,-0.5453000000000001,-0.23030000000000017
2023-11-02,1.4764,1.8283,1.5766,2.0525,2.0,1.965,2.085,0.22420000000000018,0.03249999999999975,-0.05250000000000021
2023-11-03,1.6228,1.7564,1.7041,1.8767,1.82,2.035,2.175,0.12030000000000007,0.2982999999999998,-0.05669999999999997
2023-11-06,1.5806,1.7691,1.6757,1.9666,2.0,2.845,2.82,0.1975,0.8533999999999999,0.033400000000000096
2023-11-07,1.6298,1.8376,1.7231,2.0241,2.03,2.725,2.77,0.1864999999999999,0.7459000000000002,0.005900000000000016
2023-11-08,1.7241,1.8345,1.8157,2.0333,2.05,2.645,2.71,0.1988000000000001,0.6766999999999999,0.016699999999999715
2023-11-09,1.6477,1.8367,1.7483,2.0377,2.05,2.915,3.195,0.20100000000000007,1.1572999999999998,0.012299999999999756
2023-11-10,1.6902,1.847,1.7871,2.0233,2.03,2.025,2.66,0.1762999999999999,0.6367000000000003,0.006699999999999928
2023-11-13,1.7593,1.8774,1.8514,2.0947,2.05,1.865,2.55,0.21730000000000005,0.4552999999999998,-0.044700000000000184
2023-11-14,1.902,2.0414,2.0169,2.252,2.2,2.085,2.57,0.2105999999999999,0.31800000000000006,-0.0519999999999996
2023-11-15,1.8698,2.0035,1.9789,2.2419,2.22,3.36,2.55,0.23839999999999995,0.30810000000000004,-0.021899999999999586
2023-11-16,1.9004,2.0401,2.056,2.2536,2.2,2.91,2.305,0.21350000000000025,0.05140000000000011,-0.05359999999999987
2023-11-17,1.8859,2.0189,2.0055,2.2467,2.25,2.13,2.26,0.22780000000000022,0.013299999999999645,0.0032999999999998586
2023-11-20,1.8926,1.9805,2.0165,2.2185,2.25,1.73,1.965,0.2380000000000002,-0.25350000000000006,0.03149999999999986
2023-11-21,1.888,2.0213,2.012,2.2371,2.2,1.825,2.035,0.21579999999999977,-0.20209999999999972,-0.03709999999999969
2023-11-22,1.9011,2.0378,2.0366,2.3027,2.2,1.87,2.05,0.26490000000000036,-0.25270000000000037,-0.10270000000000001
2023-11-23,1.8929,2.0199,2.0232,2.2775,2.25,1.865,2.045,0.25760000000000005,-0.23249999999999993,-0.027499999999999858
2023-11-24,1.8358,2.1805,1.9355,2.9352,2.96,1.92,2.075,0.7547000000000001,-0.8601999999999999,0.024799999999999933
2023-11-27,1.7868,2.1288,1.8796,3.033,3.3,1.905,2.075,0.9041999999999999,-0.9579999999999997,0.2669999999999999
2023-11-28,1.6963,2.1105,1.7816,3.1193,3.4,1.975,2.115,1.0088,-1.0042999999999997,0.28069999999999995
2023-11-29,1.6032,2.1605,1.7224,3.3163,3.6,2.07,2.315,1.1558000000000002,-1.0013,0.28370000000000006
2023-11-30,1.8679,2.1753,2.4983,2.6535,2.75,2.165,2.31,0.4782000000000002,-0.34350000000000014,0.09649999999999981
2023-12-01,1.6061,1.7966,1.7116,2.1051,2.15,2.21,2.27,0.3085000000000002,0.16489999999999982,0.04489999999999972
2023-12-04,1.713,1.7855,1.8187,2.1045,2.1,2.415,2.425,0.31899999999999973,0.3205,-0.0044999999999997264
2023-12-05,1.6944,1.8342,1.833,2.2225,2.25,2.39,2.365,0.3883000000000001,0.14250000000000007,0.027499999999999858
2023-12-06,1.6096,1.7849,1.7453,2.217,2.25,2.335,2.375,0.43210000000000015,0.15799999999999992,0.03299999999999992
2023-12-07,1.6239,1.8239,1.7861,2.1937,2.25,2.28,2.35,0.36980000000000013,0.15629999999999988,0.056299999999999795
2023-12-08,1.6363,1.8442,1.7955,2.246,2.3,2.445,2.48,0.40179999999999993,0.23399999999999999,0.053999999999999826
2023-12-11,1.7583,1.8983,1.9278,2.3674,2.35,2.44,3.035,0.46909999999999985,0.6676000000000002,-0.01739999999999986
2023-12-12,1.7474,1.8812,1.8972,2.3617,2.4,2.47,3.285,0.4804999999999999,0.9233000000000002,0.0383
2023-12-13,1.6238,1.8293,1.7672,2.2432,2.25,2.47,3.415,0.41389999999999993,1.1718000000000002,0.006800000000000139
2023-12-14,1.6167,1.8239,1.7582,2.2019,2.25,2.64,3.225,0.3780000000000001,1.0231,0.04809999999999981
2023-12-15,1.5902,1.787,1.711,2.1548,2.2,6.875,3.59,0.3677999999999999,1.4352,0.04520000000000035
2023-12-18,1.6074,1.8419,1.7471,2.2148,2.2,2.905,2.5,0.3728999999999998,0.2852000000000001,-0.014799999999999702
2023-12-19,1.5655,1.766,1.7156,2.1466,2.2,2.955,2.43,0.3805999999999998,0.2834000000000003,0.053400000000000336
2023-12-20,1.5792,1.8046,1.7271,2.1863,2.2,2.385,2.405,0.38170000000000015,0.21869999999999967,0.013700000000000045
2023-12-21,1.7003,1.805,1.8432,2.197,2.02,2.07,2.27,0.3920000000000001,0.07299999999999995,-0.17700000000000005
2023-12-22,1.5767,1.7758,1.7139,2.0897,2.05,2.11,2.23,0.31390000000000007,0.14029999999999987,-0.03970000000000029
2023-12-25,1.5404,1.8184,1.6836,3.9793,1.8117,2.265,2.34,2.1609,-1.6393,-2.1675999999999997
2023-12-26,1.4784,1.851,1.5973,4.4034,4.35,2.6,2.485,2.5524000000000004,-1.9184000000000005,-0.05340000000000078
2023-12-27,1.4305,1.914,1.557,3.6837,4.0,2.47,2.58,1.7697,-1.1037,0.3163
2023-12-28,1.3796,2.0193,1.5915,2.9494,3.2,2.22,2.405,0.9300999999999999,-0.5444,0.2506000000000004
2023-12-29,1.6533,1.9079,1.8335,2.2513,2.4,2.15,2.335,0.34340000000000015,0.08369999999999989,0.14869999999999983
2023-12-31,,,,,,,,,,
2024-01-02,1.5611,1.764,1.7025,2.1,2.1,2.105,2.31,0.3360000000000001,0.20999999999999996,0.0
2024-01-03,1.5767,1.7706,1.7179,2.139,2.15,2.19,2.315,0.36839999999999984,0.17600000000000016,0.01100000000000012
2024-01-04,1.5716,1.7671,1.736,2.1643,2.25,2.405,2.46,0.3972,0.2957000000000001,0.08570000000000011
2024-01-05,1.581,1.7833,1.7324,2.1762,2.15,2.435,2.47,0.3929,0.29380000000000006,-0.026200000000000223
2024-01-08,1.5877,1.7918,1.7369,2.1364,2.2,2.22,2.435,0.3446,0.2986,0.0636000000000001
2024-01-09,1.5787,1.7805,1.7324,2.1818,2.29,2.165,2.57,0.4013,0.3881999999999999,0.10820000000000007
2024-01-10,1.5865,1.8017,1.7404,2.1708,2.2,2.415,5.11,0.36909999999999976,2.9392000000000005,0.029200000000000337
2024-01-11,1.6302,1.8353,1.7822,2.1771,2.2,2.395,5.625,0.3417999999999999,3.4479,0.022900000000000365
2024-01-12,1.6825,1.8415,1.8215,2.1626,2.2,2.705,5.285,0.32109999999999994,3.1224000000000003,0.03740000000000032
2024-01-15,1.6818,1.8935,1.8269,2.2268,2.25,3.31,4.15,0.33329999999999993,1.9232000000000005,0.02320000000000011
2024-01-16,1.7456,1.9591,1.9703,2.2948,2.25,3.635,3.28,0.3356999999999999,0.9851999999999999,-0.04479999999999995
2024-01-17,1.8278,1.984,2.0246,2.3341,2.3,2.345,2.255,0.35009999999999986,-0.07909999999999995,-0.03410000000000002
2024-01-18,1.7304,1.8311,1.8766,2.1575,2.2,2.74,2.39,0.32640000000000025,0.23249999999999993,0.04249999999999998
2024-01-19,1.7265,1.8707,1.8639,2.1164,2.15,2.625,2.385,0.24570000000000003,0.26859999999999973,0.03359999999999985
2024-01-22,1.7628,1.88,1.8897,2.1494,2.1,2.395,2.4,0.2694000000000001,0.25059999999999993,-0.04939999999999989
2024-01-23,1.763,1.8386,1.8994,2.168,2.15,2.21,2.275,0.32940000000000014,0.10699999999999976,-0.018000000000000238
2024-01-24,1.8111,1.8813,1.9765,2.2061,2.12,2.325,2.31,0.3248000000000002,0.10389999999999988,-0.08610000000000007
2024-01-25,1.8477,1.9405,2.1261,2.48,2.35,2.23,2.31,0.5395000000000001,-0.16999999999999993,-0.1299999999999999
2024-01-26,1.8118,1.9517,2.0704,2.5102,2.4,2.175,2.285,0.5585000000000002,-0.22520000000000007,-0.1102000000000003
2024-01-29,1.716,1.9401,1.865,2.372,2.5,2.1,2.27,0.43189999999999995,-0.10199999999999987,0.1280000000000001
2024-01-30,1.6155,1.9385,1.7923,2.312,2.35,2.275,2.345,0.37349999999999994,0.03300000000000036,0.038000000000000256
2024-01-31,1.7049,1.8706,2.0107,2.3049,2.35,2.215,2.34,0.4342999999999999,0.03509999999999991,0.04510000000000014
2024-02-01,1.6822,1.8354,1.8696,2.2242,1.95,2.625,2.545,0.38880000000000026,0.32079999999999975,-0.2742000000000002
2024-02-02,1.7188,1.844,1.7523,2.2306,2.21,2.515,2.405,0.38659999999999983,0.1743999999999999,-0.02059999999999995
2024-02-04,1.7157,1.9431,1.7438,1.9866,1.9544,2.195,2.3,0.04349999999999987,0.3133999999999999,-0.032200000000000006
2024-02-05,1.6877,1.9678,1.8307,2.0922,1.931,1.975,2.23,0.12440000000000007,0.13779999999999992,-0.1612
2024-02-06,1.7233,1.9722,1.8717,2.0117,1.95,2.065,2.25,0.03949999999999987,0.23830000000000018,-0.061699999999999866
